customerID,companyName,contactName,contactTitle,address,city,region,postalCode,country,phone,fax
Höve,Hövel Kensy GmbH,Carmela Bolnbach MBA.,Mr/Ms,"Birnbaumallee 99
75377 Uelzen",Uelzen,NULL,75377,Germany,+49(0)0211 17713,NULL
Henck,Henck Weimer KG,Gerda Fritsch,Mr/Ms,"Katrin-Siering-Straße 2
80358 Eutin",Eutin,NULL,80358,Germany,+49(0)4270 715730,NULL
Bauer,Bauer,Christoph Bender B.Eng.,Mr/Ms,"Wolf-Rüdiger-Rogge-Platz 409
40213 Perleberg",Perleberg,NULL,40213,Germany,05024 95741,NULL
Wesac,Wesack,Gernot Dippel B.Eng.,Mr/Ms,"Schombergasse 6/0
60594 Kelheim",Kelheim,NULL,60594,Germany,449305648,NULL
Lange,Langern Stiftung & Co. KG,Prof. Amalie Budig,Mr/Ms,"Junkring 07
55687 Arnstadt",Arnstadt,NULL,55687,Germany,(01479) 368314,NULL
Lange,Lange Süßebier Stiftung & Co. KGaA,Dipl.-Ing. Giuseppina Weinhold,Mr/Ms,"Schäfergasse 5/1
84401 Teterow",Teterow,NULL,84401,Germany,+49(0) 814573511,NULL
Hoffm,Hoffmann AG,Konstanze Röhricht,Mr/Ms,"Sylwia-Margraf-Straße 1/3
87860 Holzminden",Holzminden,NULL,87860,Germany,+49(0)0958760495,NULL
Möch,Möchlichen Koch KGaA,Meta Niemeier B.Eng.,Mr/Ms,"Vincent-Ernst-Weg 19
51097 Neuss",Neuss,NULL,51097,Germany,193276474,NULL
Cicho,Cichorius Ziegert AG,Dr. Aldo Linke,Mr/Ms,"Gottlieb-Gierschner-Straße 937
53773 Querfurt",Querfurt,NULL,53773,Germany,(00697) 52399,NULL
Käst,Käster KG,Sibel Fischer,Mr/Ms,"Felicitas-Kruschwitz-Allee 81
26215 Sigmaringen",Sigmaringen,NULL,26215,Germany,(07623) 24522,NULL
Ehler,Ehlert GmbH,Frau Meike Ziegert B.Sc.,Mr/Ms,"Heuserallee 8
48412 Main-Höchst)",Main-Höchst),NULL,48412,Germany,(02173) 65295,NULL
Ortma,Ortmann GmbH & Co. KGaA,Tilman Peukert,Mr/Ms,"Heinz-Gerd-Sölzer-Gasse 23
45361 Witzenhausen",Witzenhausen,NULL,45361,Germany,+49(0)0561 921547,NULL
Schac,Schacht Weinhold e.G.,Pamela Dussen van-Rosemann,Mr/Ms,"Ingetraut-Bien-Ring 03
07828 Paderborn",Paderborn,NULL,7828,Germany,04909 57100,NULL
Ander,Anders AG,Zoltan Jähn,Mr/Ms,"Tillmann-Pölitz-Straße 0/7
46697 Parchim",Parchim,NULL,46697,Germany,4573219030,NULL
Heß ,Heß Margraf AG,Dr. Volker Dussen van MBA.,Mr/Ms,"Heiko-Ladeck-Weg 9
50116 Altentreptow",Altentreptow,NULL,50116,Germany,04505 126740,NULL
Holza,Holzapfel Killer OHG mbH,Hannelore Jäntsch,Mr/Ms,"Jonathan-Girschner-Allee 5/5
86440 Schwandorf",Schwandorf,NULL,86440,Germany,(00663) 42773,NULL
Vogt ,Vogt Heinrich AG & Co. KG,Arnold Pergande,Mr/Ms,"Kreuselgasse 9
68897 Merseburg",Merseburg,NULL,68897,Germany,+49(0)9731 699015,NULL
Bähr,Bähr Mitschke GbR,Dietlinde Paffrath B.Eng.,Mr/Ms,"Jan-Peter-Dietz-Allee 36
65835 Sömmerda",Sömmerda,NULL,65835,Germany,2207280895,NULL
Flieg,Fliegner AG,Brunhild Bähr,Mr/Ms,"Enrico-Drewes-Allee 864
55722 Suhl",Suhl,NULL,55722,Germany,+49(0)4295286887,NULL
Herin,Hering Warmer e.G.,Carin Junitz,Mr/Ms,"Svenja-Ernst-Platz 684
42681 Ingolstadt",Ingolstadt,NULL,42681,Germany,(08246) 70344,NULL
Pärt,Pärtzelt,Silvia Drubin-Jungfer,Mr/Ms,"Spießallee 07
63135 Lemgo",Lemgo,NULL,63135,Germany,+49(0)4203 25847,NULL
Mango,Mangold Warmer GmbH & Co. KG,Prof. Roswita Gierschner,Mr/Ms,"Helga-Höfig-Allee 1/7
83296 Ansbach",Ansbach,NULL,83296,Germany,228233398,NULL
Lorch,Lorch Winkler GbR,Gotthard Junk,Mr/Ms,"Bohlanderstr. 8
62701 Backnang",Backnang,NULL,62701,Germany,(07448) 665333,NULL
Gorli,Gorlitz,Francesca Wilmsen,Mr/Ms,"Hamannweg 0
48059 Sonneberg",Sonneberg,NULL,48059,Germany,+49(0) 593975195,NULL
Auman,Aumann Wernecke GmbH & Co. OHG,Frieda Stadelmann B.Eng.,Mr/Ms,"Irmingard-Bien-Allee 12
08012 Stade",Stade,NULL,8012,Germany,382716064,NULL
Tromm,Trommler AG & Co. KG,Sebastian Juncken,Mr/Ms,"Valerij-Heinrich-Platz 1
32225 Melsungen",Melsungen,NULL,32225,Germany,(02437) 777654,NULL
Barth,Barth KG,Dipl.-Ing. Alexandros Mies MBA.,Mr/Ms,"Simon-Rädel-Allee 389
42769 Vechta",Vechta,NULL,42769,Germany,(08466) 03102,NULL
Gertz,Gertz Schottin AG,Univ.Prof. Katarzyna Thies B.Eng.,Mr/Ms,"Beckmannstr. 0/0
13322 Neustrelitz",Neustrelitz,NULL,13322,Germany,+49(0) 000253284,NULL
Jütt,Jüttner,Herrmann Klingelhöfer,Mr/Ms,"Almuth-Scholtz-Gasse 2/5
53967 Schweinfurt",Schweinfurt,NULL,53967,Germany,+49(0) 126239108,NULL
Wähn,Wähner,Hanns Kühnert,Mr/Ms,"Caterina-Mentzel-Straße 2
04206 Deggendorf",Deggendorf,NULL,4206,Germany,291591794,NULL
Bohnb,Bohnbach,Gülay Fritsch,Mr/Ms,"Hanife-Schuster-Allee 45
89867 Strausberg",Strausberg,NULL,89867,Germany,+49(0)6212 95570,NULL
Mielc,Mielcarek Zahn AG,Rosita Schottin,Mr/Ms,"Zobelgasse 1/4
10867 Regensburg",Regensburg,NULL,10867,Germany,9279352379,NULL
Salz ,Salz KG,Clara Gude,Mr/Ms,"Hörlestraße 83
94753 Bersenbrück",Bersenbrück,NULL,94753,Germany,(08449) 56325,NULL
Lorch,Lorch Geisel e.G.,Monica Aumann-Buchholz,Mr/Ms,"Christian-Ditschlerin-Platz 9/0
34869 Stendal",Stendal,NULL,34869,Germany,642355512,NULL
Börn,Börner e.V.,Dagobert Christoph,Mr/Ms,"Günter-Werner-Gasse 4/3
65722 Ebersberg",Ebersberg,NULL,65722,Germany,+49(0)0734 573229,NULL
Hörl,Hörle Löffler Stiftung & Co. KG,Ing. Ulf Herrmann MBA.,Mr/Ms,"Adrian-Hiller-Straße 4/0
25180 Kehl",Kehl,NULL,25180,Germany,+49 (0) 5210 072224,NULL
Räde,Rädel AG,Frau Nicole Köster,Mr/Ms,"Zenta-Loos-Straße 23
28758 Reutlingen",Reutlingen,NULL,28758,Germany,+49 (0) 7336 300829,NULL
Käst,Käster,Prof. Alan Heydrich MBA.,Mr/Ms,"Schuchhardtgasse 677
21925 Mellrichstadt",Mellrichstadt,NULL,21925,Germany,+49(0)6982 531089,NULL
Knapp,Knappe Heß AG & Co. KGaA,Hans-Jürgen Hornich,Mr/Ms,"Anneke-Roskoth-Platz 146
12653 Donaueschingen",Donaueschingen,NULL,12653,Germany,09429 55256,NULL
Fröh,Fröhlich,Alice Weitzel,Mr/Ms,"Josephine-Hentschel-Ring 7/2
58548 Groß-Gerau",Groß-Gerau,NULL,58548,Germany,2564075931,NULL
Weitz,Weitzel AG,Prof. Dimitrios Rohleder B.A.,Mr/Ms,"Milena-Nohlmans-Allee 06
20613 Bernburg",Bernburg,NULL,20613,Germany,(01228) 716251,NULL
Renne,Renner AG & Co. KG,Dipl.-Ing. Tania Thanel B.A.,Mr/Ms,"Schuchhardtweg 466
50840 Hünfeld",Hünfeld,NULL,50840,Germany,+49(0) 116400847,NULL
Faust,Faust,Amelie Gude B.Sc.,Mr/Ms,"Domenico-Junk-Allee 534
56453 Werdau",Werdau,NULL,56453,Germany,+49(0)8203 152371,NULL
Horni,Hornig,Gerti Schmidtke,Mr/Ms,"Gorlitzplatz 8
85319 Tecklenburg",Tecklenburg,NULL,85319,Germany,841344854,NULL
Gumpr,Gumprich Trapp Stiftung & Co. KGaA,Zeynep van der Dussen,Mr/Ms,"Conradiring 5
63971 Schrobenhausen",Schrobenhausen,NULL,63971,Germany,+49(0)0076 60045,NULL
Schaa,Schaaf GbR,Ing. Nermin Haase,Mr/Ms,"Mülichenstraße 995
87953 Wolfenbüttel",Wolfenbüttel,NULL,87953,Germany,+49(0)1126 26501,NULL
Jänt,Jäntsch,Dipl.-Ing. Thorsten Jacob,Mr/Ms,"Süleyman-Köster-Weg 7
64507 Wolfenbüttel",Wolfenbüttel,NULL,64507,Germany,(06988) 29558,NULL
Rosen,Rosenow Metz GmbH,Elise Bien,Mr/Ms,"Milos-Linke-Platz 2/4
92841 Riesa",Riesa,NULL,92841,Germany,+49 (0) 6116 054801,NULL
Hübe,Hübel,Vanessa Schmidt,Mr/Ms,"Winklerring 4/5
87966 Artern",Artern,NULL,87966,Germany,+49(0)7871 05970,NULL
Schö,Schönland Bohnbach Stiftung & Co. KG,Francis Beer,Mr/Ms,"Nadeshda-Sager-Ring 2/3
34478 Beilngries",Beilngries,NULL,34478,Germany,+49(0) 070833485,NULL
Freud,Freudenberger,Egon Vollbrecht,Mr/Ms,"Gertraude-Jockel-Platz 5/0
90995 Lübz",Lübz,NULL,90995,Germany,+49(0)5283 493717,NULL
Drewe,Drewes KG,Eckhardt Krein,Mr/Ms,"Zeljko-auch Schlauchin-Weg 6/1
60051 Neuruppin",Neuruppin,NULL,60051,Germany,+49 (0) 3205 704732,NULL
Dörs,Dörschner GmbH,Tina Jacobi Jäckel-Junitz,Mr/Ms,"Paffrathallee 554
65535 Neustrelitz",Neustrelitz,NULL,65535,Germany,+49(0)4071 04058,NULL
Freud,Freudenberger,Augusta Langern-Klingelhöfer,Mr/Ms,"Antonia-Döring-Gasse 7
64973 Monschau",Monschau,NULL,64973,Germany,(02127) 355183,NULL
Metz,Metz,Lutz Gierschner,Mr/Ms,"Rosemannstr. 714
13031 Euskirchen",Euskirchen,NULL,13031,Germany,06759 29724,NULL
Jänt,Jäntsch Karz AG & Co. OHG,Dr. Wieland Adolph MBA.,Mr/Ms,"Necati-Christoph-Gasse 826
34790 Seelow",Seelow,NULL,34790,Germany,+49(0) 599787079,NULL
Baum,Baum,Cemal Bolnbach-Stey,Mr/Ms,"Pamela-Stahr-Weg 43
96301 Merseburg",Merseburg,NULL,96301,Germany,+49(0)6839585788,NULL
Schul,Schulz KG,Cosima Beer,Mr/Ms,"Gretl-Pieper-Platz 726
07541 Fallingbostel",Fallingbostel,NULL,7541,Germany,+49(0)8261 218821,NULL
Carst,Carsten,Amir Thies,Mr/Ms,"Schulzstr. 348
59184 Schmölln",Schmölln,NULL,59184,Germany,+49(0)0502 399847,NULL
Schwi,Schwital,Frau Rosa Mende,Mr/Ms,"Corinne-Lachmann-Ring 341
45096 Fallingbostel",Fallingbostel,NULL,45096,Germany,(02478) 14664,NULL
Junck,Juncken e.G.,Stefan Grein Groth,Mr/Ms,"Irena-Ullrich-Gasse 0/8
66340 Wittstock",Wittstock,NULL,66340,Germany,06794 824946,NULL
Krein,Krein,Maxim Dippel B.A.,Mr/Ms,"Paulo-Mühle-Ring 57
66088 Burgdorf",Burgdorf,NULL,66088,Germany,02116 915306,NULL
Mies ,Mies Gertz Stiftung & Co. KGaA,Andy Pergande,Mr/Ms,"Jiri-Becker-Ring 43
31344 Bad Kreuznach",Bad,NULL,31344,Germany,+49(0)2283 33290,NULL
Liebe,Liebelt,Gerti Heuser,Mr/Ms,"Ibrahim-Bolzmann-Allee 4
71254 Strasburg",Strasburg,NULL,71254,Germany,+49(0)6473 17746,NULL
Junk,Junk,Frau Janet Jäntsch MBA.,Mr/Ms,"Briemerstr. 701
09141 Fallingbostel",Fallingbostel,NULL,9141,Germany,+49(0) 801082987,NULL
Atzle,Atzler AG,Herr Albrecht Löchel MBA.,Mr/Ms,"Heinz-Werner-Mans-Gasse 477
55511 Sondershausen",Sondershausen,NULL,55511,Germany,06683 15505,NULL
Acker,Ackermann GbR,Drago Cichorius,Mr/Ms,"August-Schönland-Gasse 0
07712 Eggenfelden",Eggenfelden,NULL,7712,Germany,(05287) 308857,NULL
Kitzm,Kitzmann Pieper AG,Pius Tlustek B.Eng.,Mr/Ms,"Rosenowallee 546
26613 Brand",Brand,NULL,26613,Germany,09610 41017,NULL
Hille,Hiller,Thilo Ullmann,Mr/Ms,"Miguel-Siering-Straße 564
86195 Bitterfeld",Bitterfeld,NULL,86195,Germany,08247 97904,NULL
Zimme,Zimmer Stiftung & Co. KG,Leif Klingelhöfer B.A.,Mr/Ms,"Artur-Riehl-Weg 5/6
94069 Ribnitz-Damgarten",Ribnitz-Damgarten,NULL,94069,Germany,+49(0) 861199394,NULL
Keude,Keudel van der Dussen KGaA,Metin Gerlach,Mr/Ms,"Schinkegasse 10
01722 Göppingen",Göppingen,NULL,1722,Germany,429783033,NULL
Caspa,Caspar AG,Ing. Mirko Reuter B.Eng.,Mr/Ms,"Roswita-Wernecke-Weg 85
16452 Torgau",Torgau,NULL,16452,Germany,09488 679465,NULL
Becke,Becker,Univ.Prof. Heinz-Willi Flantz,Mr/Ms,"Sinaida-Hübel-Straße 5/5
93350 Delitzsch",Delitzsch,NULL,93350,Germany,+49 (0) 9363 766905,NULL
Weihm,Weihmann Zorbach GmbH & Co. KG,Prof. Caterina Täsche B.A.,Mr/Ms,"Albersstraße 0
53902 Tirschenreuth",Tirschenreuth,NULL,53902,Germany,03123 198605,NULL
Hensc,Henschel,Bärbel Stoll,Mr/Ms,"Bolnbachstraße 465
77777 Ilmenau",Ilmenau,NULL,77777,Germany,06100 06426,NULL
Schmi,Schmidt,Dr. Wiltrud Beer,Mr/Ms,"Junitzgasse 220
84359 Freudenstadt",Freudenstadt,NULL,84359,Germany,+49 (0) 0940 405719,NULL
Schwi,Schwital,Sandor Pieper,Mr/Ms,"Mirella-Ring-Platz 78
51455 Greifswald",Greifswald,NULL,51455,Germany,(05831) 23781,NULL
Cicho,Cichorius,Adelbert Lehmann,Mr/Ms,"Haufferring 20
08497 Freising",Freising,NULL,8497,Germany,+49(0)7191 28785,NULL
Thies,Thies Seifert GmbH,Donald Preiß,Mr/Ms,"Sabine-Thies-Weg 2/9
11589 Bamberg",Bamberg,NULL,11589,Germany,+49(0)2435 24074,NULL
Bauer,Bauer AG,Jeanette Jacobi Jäckel,Mr/Ms,"Cemal-Scheuermann-Weg 5
66982 Dessau",Dessau,NULL,66982,Germany,04217 914935,NULL
Spie�,Spieß KG,Martine Geisel B.A.,Mr/Ms,"Nevenka-Schuchhardt-Gasse 9/3
45614 Calw",Calw,NULL,45614,Germany,565845769,NULL
Ebert,Eberth AG & Co. OHG,Prof. Josip Kostolzin,Mr/Ms,"Karl-Georg-Käster-Straße 861
71480 Bersenbrück",Bersenbrück,NULL,71480,Germany,01712 15703,NULL
Junck,Junck Koch II KGaA,Helge Klotz-Trupp,Mr/Ms,"Nadja-Schinke-Straße 315
58331 Heiligenstadt",Heiligenstadt,NULL,58331,Germany,08646 02363,NULL
Rogge,Rogge KG,Elli Klingelhöfer,Mr/Ms,"Nohlmansweg 1/1
99224 Heinsberg",Heinsberg,NULL,99224,Germany,+49(0)3165 92229,NULL
Pohl ,Pohl OHG mbH,Michael Bloch-Vogt,Mr/Ms,"Gerhard-Hellwig-Ring 985
05687 Helmstedt",Helmstedt,NULL,5687,Germany,02555 082325,NULL
Kusch,Kusch Hofmann AG,Conrad Heser MBA.,Mr/Ms,"Arnfried-Stoll-Straße 3/9
91162 Coburg",Coburg,NULL,91162,Germany,+49 (0) 3555 693081,NULL
Putz ,Putz GmbH & Co. KGaA,Hedwig Geisel,Mr/Ms,"Aleksandar-Löffler-Weg 9/5
98587 Pegnitz",Pegnitz,NULL,98587,Germany,(01270) 869789,NULL
Trös,Tröst,Albertine Fechner,Mr/Ms,"Eimergasse 3
97795 Stuttgart",Stuttgart,NULL,97795,Germany,43831979,NULL
Gieß,Gieß KG,Patrik Schottin,Mr/Ms,"Blochallee 3/4
79432 Stuttgart",Stuttgart,NULL,79432,Germany,4702004382,NULL
Gude ,Gude Neureuther AG,Aysel Ebert B.A.,Mr/Ms,"Gunhild-Budig-Weg 5
78211 Reutlingen",Reutlingen,NULL,78211,Germany,253353596,NULL
Mitsc,Mitschke Rosenow KG,Margaretha Etzold,Mr/Ms,"Herrmann-Sontag-Platz 8
06608 Apolda",Apolda,NULL,6608,Germany,(00825) 76865,NULL
Texto,Textor,Bernd Bonbach,Mr/Ms,"Leonore-Zorbach-Allee 782
20026 Hamburg",Hamburg,NULL,20026,Germany,03544 59260,NULL
Krusc,Kruschwitz,Friedrich Bähr,Mr/Ms,"Fischerstr. 8/5
88848 Werdau",Werdau,NULL,88848,Germany,+49(0)4354 29327,NULL
Warme,Warmer,Prof. Alwine Schomber B.Eng.,Mr/Ms,"Kobeltweg 78
17987 Plauen",Plauen,NULL,17987,Germany,+49(0)5859 928196,NULL
Wulf ,Wulf Stiftung & Co. KG,Christopher Meyer,Mr/Ms,"Marisa-Reichmann-Weg 99
21626 Senftenberg",Senftenberg,NULL,21626,Germany,+49 (0) 6443 193961,NULL
Hents,Hentschel,Bartholomäus Etzler,Mr/Ms,"Nikolaj-Klapp-Allee 3
62320 Sigmaringen",Sigmaringen,NULL,62320,Germany,09198 05720,NULL
Harlo,Harloff AG,Klaudia Schomber,Mr/Ms,"Schachtstraße 9
03341 Strasburg",Strasburg,NULL,3341,Germany,+49(0)4552 958208,NULL
Hartu,Hartung OHG mbH,Mirjana Reising,Mr/Ms,"Horniggasse 7/5
99665 Fürstenwalde",Fürstenwalde,NULL,99665,Germany,+49(0) 319843827,NULL
Drubi,Drubin Jähn AG & Co. KGaA,Joachim Reising,Mr/Ms,"Gertzstr. 43
11032 Wesel",Wesel,NULL,11032,Germany,02358 290182,NULL
Reinh,Reinhardt GmbH,Sahin Mülichen B.Sc.,Mr/Ms,"Christophallee 1/7
56027 Cloppenburg",Cloppenburg,NULL,56027,Germany,202604783,NULL
Heidr,Heidrich Graf AG,Prof. Yasmin Bachmann,Mr/Ms,"Cemil-Carsten-Platz 27
43327 Passau",Passau,NULL,43327,Germany,(02910) 941859,NULL
Stiff,Stiffel Kruschwitz GmbH & Co. OHG,Sabina Reuter,Mr/Ms,"Vollbrechtplatz 8
13764 Schwerin",Schwerin,NULL,13764,Germany,(06033) 923025,NULL
Kitzm,Kitzmann,Fredi Bolzmann B.A.,Mr/Ms,"Naserweg 7
94226 Lobenstein",Lobenstein,NULL,94226,Germany,+49(0)6024 253039,NULL
Naser,Naser Gehringer AG & Co. OHG,Serge Albers,Mr/Ms,"Adlergasse 24
93839 Viersen",Viersen,NULL,93839,Germany,(02403) 138424,NULL
Dietz,Dietz GmbH,Klaus-Dieter Seidel,Mr/Ms,"Klemtring 93
11440 Ribnitz-Damgarten",Ribnitz-Damgarten,NULL,11440,Germany,+49(0)3671 02684,NULL
Räde,Rädel Ziegert Stiftung & Co. KGaA,Dipl.-Ing. Klaus-Michael Lehmann B.A.,Mr/Ms,"Hövelstraße 1
66200 Ludwigsburg",Ludwigsburg,NULL,66200,Germany,+49 (0) 1080 487077,NULL
Lübs,Lübs AG & Co. OHG,Ramazan Riehl-Stiffel,Mr/Ms,"Maik-Schottin-Gasse 3
05898 Kyritz",Kyritz,NULL,5898,Germany,06626 149894,NULL
Gröt,Gröttner Christoph KGaA,Anny Röhricht B.Sc.,Mr/Ms,"Birgit-Zahn-Allee 76
97887 Burg",Burg,NULL,97887,Germany,(01502) 71083,NULL
Jänt,Jäntsch,Magret Davids,Mr/Ms,"Yvette-Beier-Ring 9
37070 Halberstadt",Halberstadt,NULL,37070,Germany,00721 096990,NULL
Auste,Austermühle KG,Dipl.-Ing. Ursula Ziegert B.A.,Mr/Ms,"Gloria-Rudolph-Weg 4
45515 Illertissen",Illertissen,NULL,45515,Germany,+49(0)4801648830,NULL
Hein ,Hein Reinhardt GbR,Laszlo Thanel-Krein,Mr/Ms,"Rotraut-Bolander-Ring 6
20847 Badalzungen",Badalzungen,NULL,20847,Germany,(01027) 859812,NULL
Junck,Junck,Prof. Gloria Girschner,Mr/Ms,"Röhrdanzstraße 5
55309 Pasewalk",Pasewalk,NULL,55309,Germany,02949 87376,NULL
Gerla,Gerlach,Songül Höfig,Mr/Ms,"Justina-Dussen van-Weg 5
63701 Stendal",Stendal,NULL,63701,Germany,4770112821,NULL
Beer,Beer,Johannes Ziegert,Mr/Ms,"Meik-Grein Groth-Ring 2/0
59593 Kronach",Kronach,NULL,59593,Germany,9039595843,NULL
Winkl,Winkler Schomber GmbH & Co. KGaA,Ing. Inken Eimer,Mr/Ms,"Wesackring 612
85272 Zerbst",Zerbst,NULL,85272,Germany,+49(0) 631841650,NULL
Prusc,Pruschke Rosemann GbR,Pamela Nerger B.Sc.,Mr/Ms,"Wesackstr. 92
78547 Perleberg",Perleberg,NULL,78547,Germany,371859242,NULL
Holst,Holsten GmbH & Co. KG,Ing. Gabriel Bolzmann,Mr/Ms,"Schmidtweg 2
46261 Freital",Freital,NULL,46261,Germany,139636596,NULL
