orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
159,KELLY,2,8/8/1996,10/13/1996,8/18/1996,2,27.7,NULL,"Unit 61
 4 Edward Brace
West Michelle, ACT, 2920"," ACT, 2920",1,2920,AUS
160,KELLY,7,8/9/1996,10/31/1996,9/29/1996,3,33.9,NULL,"74 Tammy Mount
St. Laurafurt, SA, 2579"," SA, 2579",2,2579,AUS
161,GUTIE,9,8/9/1996,10/10/1996,9/6/1996,2,32,NULL,"0 English Round
New Williammouth, VIC, 2942"," VIC, 2942",1,2942,AUS
162,GREEN,9,8/9/1996,11/15/1996,8/24/1996,3,6.1,NULL,"814 Henderson Crossroad
East Christinamouth, WA, 8384"," WA, 8384",4,8384,AUS
163,GARZA,3,8/10/1996,9/25/1996,8/11/1996,2,23.6,NULL,"Suite 938
 8 Brenda Part
South Heathertown, VIC, 0884"," VIC, 0884",4,884,AUS
164,WILSO,5,8/11/1996,11/4/1996,8/28/1996,2,10.2,NULL,"971 Shawn Part
West Sherry, ACT, 3369"," ACT, 3369",1,3369,AUS
165,JONES,4,8/11/1996,10/22/1996,9/11/1996,3,35.1,NULL,"363 Morris Boulevard
Allenbury, QLD, 2019"," QLD, 2019",4,2019,AUS
166,GORDO,5,8/11/1996,9/24/1996,9/4/1996,1,44,NULL,"76 Deborah Reserve
New Nancy, TAS, 2663"," TAS, 2663",2,2663,AUS
167,RAMIR,7,8/11/1996,9/18/1996,8/16/1996,2,22.2,NULL,"Level 9
 8 Bailey Lane
East Colleen, NSW, 6388"," NSW, 6388",2,6388,AUS
168,GREEN,7,8/11/1996,8/31/1996,8/12/1996,1,8.8,NULL,"130 Thomas Cutting
North Marvin, SA, 2101"," SA, 2101",3,2101,AUS
169,CHAPM,1,8/12/1996,11/17/1996,9/2/1996,1,41,NULL,"Level 4
 183 Hunter Chase
East Chelsea, WA, 2914"," WA, 2914",4,2914,AUS
170,HAWKI,6,8/13/1996,11/17/1996,9/8/1996,1,1,NULL,"31 Davis Route
Blackton, NSW, 2625"," NSW, 2625",1,2625,AUS
171,DAVIS,4,8/13/1996,10/5/1996,8/24/1996,1,3.3,NULL,"88 Bennett Strip
Potterview, VIC, 9993"," VIC, 9993",4,9993,AUS
172,MCDON,5,8/16/1996,10/2/1996,9/17/1996,2,17.3,NULL,"44 /
 534 Benjamin Close
Pamelaville, SA, 2955"," SA, 2955",2,2955,AUS
173,REID ,7,8/17/1996,11/6/1996,10/17/1996,3,20.4,NULL,"84 Hansen Follow
New Allison, SA, 2920"," SA, 2920",2,2920,AUS
174,GIBSO,6,8/18/1996,9/27/1996,9/13/1996,3,5.4,NULL,"83 Thompson Square
West Michaelbury, WA, 2694"," WA, 2694",1,2694,AUS
175,NGUYE,1,8/19/1996,10/18/1996,9/22/1996,3,16.2,NULL,"363 Morris Boulevard
Allenbury, QLD, 2019"," QLD, 2019",3,2019,AUS
176,CRAWF,7,8/20/1996,9/18/1996,9/1/1996,1,17.1,NULL,"6 /
 71 Gomez Rest
South Nathanville, NT, 2987"," NT, 2987",2,2987,AUS
177,ALLEN,1,8/20/1996,11/14/1996,9/15/1996,1,37.5,NULL,"471 /
 80 Leslie Copse
Delgadoshire, TAS, 2217"," TAS, 2217",2,2217,AUS
178,BEARD,3,8/22/1996,9/21/1996,9/2/1996,2,37.5,NULL,"5 /
 520 Samantha Foreshore
New Craigville, VIC, 4600"," VIC, 4600",4,4600,AUS
179,DAVIS,3,8/22/1996,11/15/1996,9/19/1996,2,19.2,NULL,"Unit 55
 1 Baird River
New Ericport, SA, 2683"," SA, 2683",1,2683,AUS
180,MOORE,3,8/23/1996,11/24/1996,9/9/1996,1,21.1,NULL,"9 Park Front
Thomasbury, NT, 0234"," NT, 0234",2,234,AUS
181,BROWN,4,8/23/1996,9/5/1996,8/24/1996,2,37.4,NULL,"35 Jeremy Quad
South Trevorstad, NSW, 2270"," NSW, 2270",2,2270,AUS
182,MORRI,1,8/24/1996,10/16/1996,9/20/1996,1,10.7,NULL,"2 /
 8 Bullock Common
Jessicaside, VIC, 2637"," VIC, 2637",1,2637,AUS
183,HENDE,7,8/24/1996,11/13/1996,9/7/1996,3,3.2,NULL,"Unit 55
 1 Baird River
New Ericport, SA, 2683"," SA, 2683",2,2683,AUS
184,FREEM,1,8/25/1996,10/6/1996,8/28/1996,1,4.6,NULL,"Suite 162
 561 Kimberly Fairway
East Allenland, TAS, 0237"," TAS, 0237",2,237,AUS
185,BARNE,4,8/25/1996,11/11/1996,9/12/1996,2,42.9,NULL,"813 Valerie Retreat
Laurenmouth, WA, 2917"," WA, 2917",2,2917,AUS
186,WILSO,1,8/26/1996,11/22/1996,9/18/1996,1,35.1,NULL,"0 English Round
New Williammouth, VIC, 2942"," VIC, 2942",2,2942,AUS
187,MCDON,8,8/26/1996,9/22/1996,9/2/1996,2,3.5,NULL,"130 Thomas Cutting
North Marvin, SA, 2101"," SA, 2101",4,2101,AUS
188,KELLY,4,8/26/1996,10/1/1996,9/18/1996,3,23,NULL,"76 Deborah Reserve
New Nancy, TAS, 2663"," TAS, 2663",4,2663,AUS
189,ALVAR,6,8/28/1996,11/17/1996,10/3/1996,3,25,NULL,"0 Stephen Heights
Petersonbury, NT, 1470"," NT, 1470",1,1470,AUS
190,KELLY,8,8/29/1996,11/4/1996,8/30/1996,1,18,NULL,"88 Bennett Strip
Potterview, VIC, 9993"," VIC, 9993",3,9993,AUS
191,HENDE,8,8/29/1996,10/28/1996,10/12/1996,2,49.9,NULL,"Unit 55
 1 Baird River
New Ericport, SA, 2683"," SA, 2683",3,2683,AUS
192,HOWAR,8,8/30/1996,10/22/1996,9/24/1996,2,33.2,NULL,"Level 6
 24 Jose Little
Lindachester, NT, 2519"," NT, 2519",4,2519,AUS
193,MOORE,2,8/31/1996,11/15/1996,11/5/1996,1,6.3,NULL,"Flat 44
 37 Morales Boulevard
West Eric, QLD, 2619"," QLD, 2619",2,2619,AUS
194,REID ,8,8/31/1996,10/7/1996,9/11/1996,3,2,NULL,"8 Meghan Ridge
West Johnburgh, NSW, 6743"," NSW, 6743",4,6743,AUS
195,MORRI,7,8/31/1996,10/13/1996,9/13/1996,1,20,NULL,"Level 8
 2 Buck Ramp
Port Curtisshire, NT, 2966"," NT, 2966",1,2966,AUS
196,HOLME,2,9/3/1996,12/10/1996,10/5/1996,1,50,NULL,"88 Bennett Strip
Potterview, VIC, 9993"," VIC, 9993",3,9993,AUS
197,SEXTO,2,9/4/1996,9/22/1996,9/8/1996,3,26.8,NULL,"Apt. 401
 6 Nguyen Brow
Andersonbury, VIC, 2149"," VIC, 2149",4,2149,AUS
198,RAMIR,4,9/4/1996,10/22/1996,10/4/1996,2,8.8,NULL,"Apt. 527
 71 King Mew
West Melissa, NT, 2977"," NT, 2977",4,2977,AUS
199,CHAPM,7,9/4/1996,11/4/1996,10/23/1996,2,46.9,NULL,"00 /
 3 Michael Green
Anitafort, SA, 2932"," SA, 2932",2,2932,AUS
200,GREEN,1,9/5/1996,9/25/1996,9/11/1996,1,15.5,NULL,"Unit 82
 14 Zavala Piazza
Michaelberg, NT, 0231"," NT, 0231",4,231,AUS
201,COHEN,2,9/6/1996,11/28/1996,9/7/1996,3,7.3,NULL,"Level 8
 2 Buck Ramp
Port Curtisshire, NT, 2966"," NT, 2966",3,2966,AUS
202,GREEN,6,9/7/1996,10/4/1996,9/19/1996,1,38,NULL,"89 Michaela Tarn
Port Susanport, TAS, 2615"," TAS, 2615",2,2615,AUS
203,KAUFM,4,9/10/1996,12/7/1996,9/25/1996,2,4.6,NULL,"84 Hansen Follow
New Allison, SA, 2920"," SA, 2920",2,2920,AUS
204,CRAWF,8,9/10/1996,9/24/1996,9/13/1996,1,40,NULL,"50 /
 527 Ryan Cruiseway
Brentville, TAS, 2600"," TAS, 2600",1,2600,AUS
205,BERGE,4,9/11/1996,10/13/1996,9/13/1996,2,17.9,NULL,"Apt. 457
 6 Matthew Steps
Rachelport, VIC, 2908"," VIC, 2908",3,2908,AUS
206,CALDE,5,9/12/1996,11/22/1996,10/27/1996,3,22.5,NULL,"971 Shawn Part
West Sherry, ACT, 3369"," ACT, 3369",4,3369,AUS
207,CUEVA,9,9/13/1996,10/17/1996,9/13/1996,2,40.2,NULL,"36 Austin Cove
Nelsonhaven, TAS, 2697"," TAS, 2697",1,2697,AUS
208,THOMA,7,9/13/1996,11/11/1996,10/15/1996,3,42,NULL,"892 Ryan Part
Erikbury, QLD, 5822"," QLD, 5822",4,5822,AUS
209,HOWAR,1,9/14/1996,9/30/1996,9/19/1996,3,32.3,NULL,"019 Perez Run
New Ronaldshire, WA, 6671"," WA, 6671",3,6671,AUS
210,HAWKI,3,9/15/1996,11/23/1996,10/26/1996,1,6.2,NULL,"35 Jeremy Quad
South Trevorstad, NSW, 2270"," NSW, 2270",2,2270,AUS
211,GARZA,6,9/16/1996,10/1/1996,9/17/1996,3,44.3,NULL,"2 /
 8 Bullock Common
Jessicaside, VIC, 2637"," VIC, 2637",3,2637,AUS
212,PADIL,3,9/16/1996,11/6/1996,10/17/1996,2,28,NULL,"Unit 57
 48 David Ronde
Jamieborough, NT, 2611"," NT, 2611",4,2611,AUS
213,RANDA,1,9/16/1996,10/12/1996,9/17/1996,1,23,NULL,"Unit 56
 6 Lee Corner
Kimberlyville, WA, 0241"," WA, 0241",3,241,AUS
214,DORSE,5,9/17/1996,11/21/1996,10/28/1996,2,44,NULL,"1 Singh Basin
Brendamouth, ACT, 7006"," ACT, 7006",1,7006,AUS
215,GORDO,6,9/18/1996,12/19/1996,11/25/1996,2,23.4,NULL,"Apt. 483
 1 Ronald Front
Marymouth, SA, 4455"," SA, 4455",2,4455,AUS
216,BECK-,9,9/18/1996,12/10/1996,10/12/1996,1,5.3,NULL,"390 John Plaza
Hendersonburgh, WA, 8621"," WA, 8621",2,8621,AUS
217,WALLE,1,9/18/1996,12/5/1996,11/6/1996,2,3.3,NULL,"7 /
 2 Ross Grove
Port Gerald, NSW, 2933"," NSW, 2933",2,2933,AUS
218,GARCI,2,9/19/1996,11/2/1996,10/16/1996,1,22.2,NULL,"6 /
 71 Gomez Rest
South Nathanville, NT, 2987"," NT, 2987",3,2987,AUS
219,GRIME,8,9/20/1996,10/25/1996,10/12/1996,3,20.5,NULL,"Level 4
 183 Hunter Chase
East Chelsea, WA, 2914"," WA, 2914",4,2914,AUS
220,ANDRA,8,9/21/1996,11/15/1996,10/15/1996,2,22.5,NULL,"Apt. 483
 1 Ronald Front
Marymouth, SA, 4455"," SA, 4455",2,4455,AUS
221,GARCI,8,9/21/1996,12/26/1996,11/23/1996,2,13,NULL,"019 Perez Run
New Ronaldshire, WA, 6671"," WA, 6671",2,6671,AUS
222,NGUYE,7,9/21/1996,12/10/1996,11/26/1996,1,9.8,NULL,"Apt. 184
 8 Hawkins Underpass
Lake Austinborough, WA, 0866"," WA, 0866",1,866,AUS
223,RAMIR,3,9/21/1996,10/7/1996,9/21/1996,2,33,NULL,"74 Tammy Mount
St. Laurafurt, SA, 2579"," SA, 2579",2,2579,AUS
224,CRAWF,5,9/24/1996,11/29/1996,11/5/1996,2,35,NULL,"31 Davis Route
Blackton, NSW, 2625"," NSW, 2625",2,2625,AUS
225,LOWER,3,9/25/1996,11/17/1996,10/30/1996,2,42.8,NULL,"Level 9
 8 Bailey Lane
East Colleen, NSW, 6388"," NSW, 6388",4,6388,AUS
226,JACKS,9,9/25/1996,11/9/1996,10/20/1996,2,15.9,NULL,"Flat 87
 553 Chen Footway
Lake Jamieland, TAS, 2994"," TAS, 2994",4,2994,AUS
227,JACKS,1,9/25/1996,10/28/1996,10/4/1996,1,37.8,NULL,"Unit 56
 6 Lee Corner
Kimberlyville, WA, 0241"," WA, 0241",2,241,AUS
228,COHEN,1,9/25/1996,10/28/1996,10/4/1996,1,31.7,NULL,"Level 1
 560 Flynn Ronde
Reesetown, NT, 1444"," NT, 1444",2,1444,AUS
229,WILSO,7,9/26/1996,1/1/1997,10/30/1996,1,28.6,NULL,"0 English Round
New Williammouth, VIC, 2942"," VIC, 2942",2,2942,AUS
230,WILSO,9,9/26/1996,12/2/1996,10/29/1996,3,43.7,NULL,"Level 2
 0 Adriana Spur
West Josephborough, ACT, 8951"," ACT, 8951",4,8951,AUS
231,VAZQU,1,9/26/1996,10/29/1996,10/14/1996,1,29.1,NULL,"830 Alvarez Causeway
Thompsonton, SA, 8632"," SA, 8632",2,8632,AUS
232,MARTI,8,9/27/1996,11/4/1996,10/4/1996,3,38.5,NULL,"Level 2
 0 Adriana Spur
West Josephborough, ACT, 8951"," ACT, 8951",4,8951,AUS
233,GRAHA,2,9/28/1996,12/8/1996,10/13/1996,3,18.3,NULL,"0 Katie Junction
Hinesmouth, VIC, 2958"," VIC, 2958",2,2958,AUS
234,JONES,9,9/28/1996,12/25/1996,10/14/1996,2,47.6,NULL,"Level 1
 560 Flynn Ronde
Reesetown, NT, 1444"," NT, 1444",1,1444,AUS
235,CRAWF,8,10/1/1996,12/22/1996,10/10/1996,1,34,NULL,"Apt. 527
 71 King Mew
West Melissa, NT, 2977"," NT, 2977",3,2977,AUS
236,GARZA,5,10/3/1996,12/24/1996,12/7/1996,3,16.9,NULL,"892 Ryan Part
Erikbury, QLD, 5822"," QLD, 5822",2,5822,AUS
237,THOMP,2,10/4/1996,11/10/1996,10/9/1996,3,24.1,NULL,"341 /
 261 Joseph Alley
West Amy, QLD, 6639"," QLD, 6639",4,6639,AUS
238,THOMA,4,10/4/1996,11/11/1996,10/8/1996,3,4.2,NULL,"44 /
 534 Benjamin Close
Pamelaville, SA, 2955"," SA, 2955",2,2955,AUS
239,CHAPM,6,10/4/1996,12/12/1996,11/4/1996,3,32.2,NULL,"65 Bishop Colonnade
North Robert, VIC, 2980"," VIC, 2980",1,2980,AUS
240,MARTI,8,10/6/1996,11/2/1996,10/6/1996,1,8.6,NULL,"251 Sanchez Expressway
South Mariahmouth, WA, 2600"," WA, 2600",3,2600,AUS
241,JOHNS,1,10/7/1996,1/11/1997,11/10/1996,1,40.2,NULL,"Unit 62
 49 Eugene Dip
New Robert, ACT, 2517"," ACT, 2517",3,2517,AUS
242,EVANS,3,10/8/1996,12/1/1996,11/16/1996,1,24,NULL,"84 Hansen Follow
New Allison, SA, 2920"," SA, 2920",4,2920,AUS
243,REESE,5,10/8/1996,1/1/1997,12/8/1996,2,20,NULL,"207 Veronica Spur
North Donside, ACT, 2923"," ACT, 2923",3,2923,AUS
244,RIVER,4,10/9/1996,12/26/1996,10/19/1996,1,45.6,NULL,"65 Dawn Quays
Schmidtview, SA, 2490"," SA, 2490",3,2490,AUS
245,CALDE,5,10/10/1996,1/12/1997,12/28/1996,1,35.1,NULL,"Unit 86
 854 Kenneth Brae
South Amanda, VIC, 2711"," VIC, 2711",4,2711,AUS
246,MARTI,7,10/11/1996,11/12/1996,10/24/1996,1,35.4,NULL,"498 Carson Trunkway
New Rachelfort, NSW, 2600"," NSW, 2600",1,2600,AUS
247,WILLI,7,10/11/1996,11/6/1996,10/26/1996,3,4.5,NULL,"830 Alvarez Causeway
Thompsonton, SA, 8632"," SA, 8632",4,8632,AUS
248,LIN P,8,10/12/1996,11/14/1996,10/22/1996,2,32,NULL,"6 /
 71 Gomez Rest
South Nathanville, NT, 2987"," NT, 2987",2,2987,AUS
249,WALLA,1,10/14/1996,1/3/1997,11/9/1996,1,31.7,NULL,"74 Tammy Mount
St. Laurafurt, SA, 2579"," SA, 2579",2,2579,AUS
250,SMITH,6,10/14/1996,12/8/1996,10/21/1996,1,16.2,NULL,"Level 5
 66 Martin Towers
Lake Amandastad, NSW, 2674"," NSW, 2674",4,2674,AUS
251,BARNE,6,10/14/1996,12/12/1996,11/29/1996,1,26,NULL,"001 Black Ride
St. Robert, ACT, 2619"," ACT, 2619",4,2619,AUS
252,BEARD,1,10/16/1996,12/9/1996,11/5/1996,3,35.9,NULL,"Apt. 184
 8 Hawkins Underpass
Lake Austinborough, WA, 0866"," WA, 0866",1,866,AUS
253,RIVAS,9,10/16/1996,1/12/1997,10/25/1996,3,32,NULL,"Suite 162
 561 Kimberly Fairway
East Allenland, TAS, 0237"," TAS, 0237",1,237,AUS
254,SMITH,3,10/16/1996,11/16/1996,11/1/1996,1,28.2,NULL,"Flat 22
 46 Farley Intersection
East Juliaburgh, SA, 8554"," SA, 8554",3,8554,AUS
255,THOMP,1,10/18/1996,11/17/1996,10/28/1996,2,21.6,NULL,"Apt. 607
 177 Williams Roadside
Allisonchester, SA, 2993"," SA, 2993",4,2993,AUS
256,ORTIZ,5,10/19/1996,12/12/1996,10/26/1996,1,49.3,NULL,"Level 5
 66 Martin Towers
Lake Amandastad, NSW, 2674"," NSW, 2674",1,2674,AUS
257,COHEN,6,10/21/1996,12/13/1996,10/29/1996,2,43.2,NULL,"3 David Brace
East Dustin, TAS, 2622"," TAS, 2622",4,2622,AUS
258,BRYAN,3,10/22/1996,11/11/1996,10/23/1996,2,7.3,NULL,"3 Smith Gates
East Marymouth, NSW, 2981"," NSW, 2981",3,2981,AUS
259,FORD-,6,10/22/1996,11/13/1996,11/2/1996,1,22,NULL,"35 Jeremy Quad
South Trevorstad, NSW, 2270"," NSW, 2270",1,2270,AUS
260,MORRI,7,10/23/1996,1/21/1997,12/26/1996,1,46.2,NULL,"Apt. 527
 71 King Mew
West Melissa, NT, 2977"," NT, 2977",3,2977,AUS
261,BUCKL,7,10/25/1996,12/15/1996,11/22/1996,2,46.9,NULL,"602 Heather Cutting
Lake Ericborough, QLD, 2667"," QLD, 2667",4,2667,AUS
262,WALLA,3,10/25/1996,11/19/1996,10/30/1996,2,4.7,NULL,"Unit 73
 517 Montgomery Route
Rogersburgh, ACT, 2962"," ACT, 2962",4,2962,AUS
263,PADIL,3,10/25/1996,1/25/1997,11/10/1996,3,34.7,NULL,"8 Meghan Ridge
West Johnburgh, NSW, 6743"," NSW, 6743",4,6743,AUS
264,JOHNS,4,10/26/1996,12/29/1996,12/18/1996,2,27.4,NULL,"Level 6
 24 Jose Little
Lindachester, NT, 2519"," NT, 2519",4,2519,AUS
265,SMITH,4,10/26/1996,12/22/1996,12/4/1996,3,9.6,NULL,"35 Long Alley
Stacymouth, VIC, 2956"," VIC, 2956",2,2956,AUS
266,GREEN,3,10/26/1996,1/19/1997,1/6/1997,3,24.5,NULL,"Level 4
 183 Hunter Chase
East Chelsea, WA, 2914"," WA, 2914",1,2914,AUS
267,WILSO,1,10/27/1996,12/2/1996,11/10/1996,3,12.7,NULL,"Apt. 527
 71 King Mew
West Melissa, NT, 2977"," NT, 2977",2,2977,AUS
268,MOORE,3,10/27/1996,1/24/1997,12/2/1996,3,42.2,NULL,"65 Bishop Colonnade
North Robert, VIC, 2980"," VIC, 2980",4,2980,AUS
269,CHAPM,4,10/28/1996,12/16/1996,12/3/1996,1,12.2,NULL,"498 Carson Trunkway
New Rachelfort, NSW, 2600"," NSW, 2600",2,2600,AUS
270,JENKI,6,10/28/1996,12/19/1996,11/2/1996,2,14.6,NULL,"050 Jessica Trail
South Melody, SA, 2646"," SA, 2646",2,2646,AUS
271,WALLA,4,10/29/1996,2/4/1997,1/25/1997,2,35.5,NULL,"10 /
 11 Johnson Distributor
Schmidtbury, TAS, 2541"," TAS, 2541",4,2541,AUS
272,DAVIS,5,10/29/1996,11/26/1996,11/16/1996,2,21.6,NULL,"0 Ray Little
Anthonyburgh, VIC, 2619"," VIC, 2619",2,2619,AUS
273,BALL ,8,10/31/1996,12/17/1996,12/4/1996,1,6.4,NULL,"Unit 86
 854 Kenneth Brae
South Amanda, VIC, 2711"," VIC, 2711",3,2711,AUS
274,COHEN,6,10/31/1996,12/1/1996,11/12/1996,1,17,NULL,"Flat 87
 553 Chen Footway
Lake Jamieland, TAS, 2994"," TAS, 2994",1,2994,AUS
275,WILLI,2,11/1/1996,1/19/1997,12/28/1996,2,43.7,NULL,"Apt. 483
 1 Ronald Front
Marymouth, SA, 4455"," SA, 4455",3,4455,AUS
276,KRUEG,4,11/1/1996,12/7/1996,11/26/1996,1,12.4,NULL,"35 Long Alley
Stacymouth, VIC, 2956"," VIC, 2956",3,2956,AUS
277,GONZA,9,11/2/1996,11/19/1996,11/5/1996,1,14.5,NULL,"Unit 62
 33 Michael Dell
Kevinview, TAS, 4175"," TAS, 4175",1,4175,AUS
278,WARNE,8,11/3/1996,1/8/1997,11/7/1996,2,11.4,NULL,"4 /
 9 Kimberly Pocket
Port Kaylaborough, TAS, 2920"," TAS, 2920",1,2920,AUS
279,MORRI,7,11/3/1996,11/15/1996,11/4/1996,1,32.6,NULL,"Unit 35
 04 Miller Corner
Lake Cassie, NT, 2979"," NT, 2979",4,2979,AUS
280,SMITH,1,11/6/1996,1/28/1997,11/16/1996,3,13.6,NULL,"Level 6
 994 Emma Place
Annside, ACT, 2603"," ACT, 2603",2,2603,AUS
281,EVANS,7,11/6/1996,11/30/1996,11/9/1996,2,15,NULL,"Flat 22
 46 Farley Intersection
East Juliaburgh, SA, 8554"," SA, 8554",2,8554,AUS
282,BECK-,4,11/8/1996,11/20/1996,11/9/1996,1,23.1,NULL,"Unit 25
 03 Gregory Run
North Kristinfurt, NSW, 2622"," NSW, 2622",3,2622,AUS
283,GRIME,2,11/8/1996,1/25/1997,12/3/1996,1,30.6,NULL,"83 Giles Top
North Shanechester, WA, 7317"," WA, 7317",3,7317,AUS
284,LEBLA,8,11/8/1996,11/29/1996,11/14/1996,3,8.9,NULL,"0 Katie Junction
Hinesmouth, VIC, 2958"," VIC, 2958",3,2958,AUS
285,ALVAR,5,11/8/1996,12/7/1996,11/20/1996,3,30.4,NULL,"84 Hansen Follow
New Allison, SA, 2920"," SA, 2920",4,2920,AUS
286,ADAMS,2,11/10/1996,12/19/1996,11/15/1996,1,19.7,NULL,"06 Thomas Estate
South Leahfort, WA, 2580"," WA, 2580",2,2580,AUS
287,MORRI,9,11/12/1996,12/26/1996,11/24/1996,1,28,NULL,"0 Stephen Heights
Petersonbury, NT, 1470"," NT, 1470",1,1470,AUS
288,REID ,9,11/14/1996,1/2/1997,12/23/1996,2,26.6,NULL,"63 /
 32 Jenkins Walkway
Elijahmouth, WA, 2911"," WA, 2911",3,2911,AUS
289,JACKS,4,11/15/1996,1/16/1997,11/23/1996,1,8.2,NULL,"001 Black Ride
St. Robert, ACT, 2619"," ACT, 2619",2,2619,AUS
290,WILLI,1,11/15/1996,1/28/1997,12/25/1996,2,32.2,NULL,"Suite 989
 703 Potter Entrance
St. Rhonda, NSW, 2634"," NSW, 2634",1,2634,AUS
291,TURNE,1,11/16/1996,2/20/1997,1/31/1997,2,19.2,NULL,"3 David Brace
East Dustin, TAS, 2622"," TAS, 2622",4,2622,AUS
292,FORD-,5,11/16/1996,12/8/1996,11/24/1996,2,21,NULL,"Apt. 401
 6 Nguyen Brow
Andersonbury, VIC, 2149"," VIC, 2149",3,2149,AUS
293,ORTIZ,4,11/16/1996,12/9/1996,11/25/1996,3,39.3,NULL,"2 /
 8 Bullock Common
Jessicaside, VIC, 2637"," VIC, 2637",3,2637,AUS
294,THOMP,2,11/17/1996,12/30/1996,12/15/1996,1,15.5,NULL,"019 Perez Run
New Ronaldshire, WA, 6671"," WA, 6671",1,6671,AUS
295,SUTTO,9,11/18/1996,12/30/1996,12/12/1996,1,8.6,NULL,"Apt. 527
 71 King Mew
West Melissa, NT, 2977"," NT, 2977",2,2977,AUS
296,MOORE,1,11/18/1996,12/15/1996,11/27/1996,3,27.3,NULL,"219 Adams Alleyway
St. Stephenton, NSW, 2648"," NSW, 2648",2,2648,AUS
297,"ROSS,",7,11/18/1996,1/4/1997,12/16/1996,2,39.5,NULL,"Flat 44
 37 Morales Boulevard
West Eric, QLD, 2619"," QLD, 2619",1,2619,AUS
298,"WONG,",1,11/18/1996,12/26/1996,12/2/1996,2,49.9,NULL,"63 /
 32 Jenkins Walkway
Elijahmouth, WA, 2911"," WA, 2911",2,2911,AUS
299,CHOI-,8,11/20/1996,12/29/1996,12/14/1996,3,21.6,NULL,"Suite 920
 269 Higgins Lane
New Alexis, NSW, 2665"," NSW, 2665",1,2665,AUS
300,JENKI,5,11/20/1996,1/7/1997,12/4/1996,2,17.9,NULL,"892 Ryan Part
Erikbury, QLD, 5822"," QLD, 5822",1,5822,AUS
301,GARZA,9,11/20/1996,1/11/1997,12/27/1996,1,37.7,NULL,"280 Davis Plaza
West William, NT, 5595"," NT, 5595",3,5595,AUS
302,JOHNS,9,11/20/1996,1/21/1997,1/2/1997,3,11.6,NULL,"0 Ray Little
Anthonyburgh, VIC, 2619"," VIC, 2619",1,2619,AUS
303,RIVER,9,11/22/1996,12/27/1996,12/6/1996,1,49.4,NULL,"050 Jessica Trail
South Melody, SA, 2646"," SA, 2646",4,2646,AUS
304,HOLME,4,11/22/1996,2/16/1997,12/8/1996,2,42.2,NULL,"3 Smith Gates
East Marymouth, NSW, 2981"," NSW, 2981",2,2981,AUS
305,SEXTO,8,11/22/1996,2/1/1997,12/2/1996,1,12.1,NULL,"Unit 57
 48 David Ronde
Jamieborough, NT, 2611"," NT, 2611",3,2611,AUS
306,DAVID,7,11/22/1996,12/23/1996,12/3/1996,2,33.9,NULL,"65 Dawn Quays
Schmidtview, SA, 2490"," SA, 2490",4,2490,AUS
307,NGUYE,6,11/23/1996,1/24/1997,11/26/1996,1,46,NULL,"830 Alvarez Causeway
Thompsonton, SA, 8632"," SA, 8632",3,8632,AUS
308,THOMA,5,11/23/1996,2/20/1997,11/27/1996,3,15.2,NULL,"498 Carson Trunkway
New Rachelfort, NSW, 2600"," NSW, 2600",2,2600,AUS
309,GREEN,8,11/26/1996,1/29/1997,12/10/1996,1,24,NULL,"Level 5
 66 Martin Towers
Lake Amandastad, NSW, 2674"," NSW, 2674",1,2674,AUS
310,ALLEN,9,11/28/1996,2/20/1997,1/11/1997,1,48.3,NULL,"44 /
 534 Benjamin Close
Pamelaville, SA, 2955"," SA, 2955",3,2955,AUS
311,JOHNS,8,11/28/1996,3/3/1997,1/6/1997,3,1.8,NULL,"Unit 61
 4 Edward Brace
West Michelle, ACT, 2920"," ACT, 2920",2,2920,AUS
312,DAVIS,1,11/29/1996,1/6/1997,12/12/1996,3,29.5,NULL,"7 /
 2 Ross Grove
Port Gerald, NSW, 2933"," NSW, 2933",3,2933,AUS
313,OLSON,9,12/1/1996,2/4/1997,1/10/1997,3,30,NULL,"6 /
 71 Gomez Rest
South Nathanville, NT, 2987"," NT, 2987",2,2987,AUS
314,SUTTO,3,12/2/1996,1/2/1997,12/6/1996,1,12.4,NULL,"Level 2
 0 Adriana Spur
West Josephborough, ACT, 8951"," ACT, 8951",2,8951,AUS
315,BALL ,9,12/3/1996,12/30/1996,12/14/1996,1,6.5,NULL,"Unit 35
 04 Miller Corner
Lake Cassie, NT, 2979"," NT, 2979",3,2979,AUS
316,DAVIS,7,12/3/1996,2/23/1997,12/22/1996,1,8.8,NULL,"830 Alvarez Causeway
Thompsonton, SA, 8632"," SA, 8632",1,8632,AUS
317,MURRA,2,12/5/1996,2/8/1997,12/27/1996,3,41.5,NULL,"Apt. 682
 671 Carey Circle
Bobbyshire, NT, 9397"," NT, 9397",1,9397,AUS
318,ORTIZ,1,12/5/1996,1/23/1997,1/8/1997,1,21.3,NULL,"50 /
 527 Ryan Cruiseway
Brentville, TAS, 2600"," TAS, 2600",4,2600,AUS
319,JONES,1,12/6/1996,1/26/1997,1/7/1997,3,31.5,NULL,"44 /
 534 Benjamin Close
Pamelaville, SA, 2955"," SA, 2955",1,2955,AUS
320,JOHNS,1,12/7/1996,2/17/1997,1/2/1997,1,33.6,NULL,"Level 4
 183 Hunter Chase
East Chelsea, WA, 2914"," WA, 2914",1,2914,AUS
