orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
5736,MEZA ,9,12/23/1997,1/3/1998,12/24/1997,2,29.9,Toms Spezialitäten,"Incrocio Tuzzolino 2
Sesto Donna ligure, 97393 Pavia (MC)","Sesto Donna ligure, 97393 Pavia (MC)",NULL,97393,Italy
5737,GABBA,8,1/2/1997,1/21/1997,1/10/1997,1,42.5,Hungry Owl All-Night Grocers,"987 Sandra unions
Leehaven
WN1V 4AH",WN1V 4AH,NULL,WN1V 4AH,GB
5738,WHITN,9,7/22/1996,10/27/1996,7/26/1996,2,37.6,Furia Bacalhau e Frutos do Mar,"Alameda de Adrián Vilar 70 Piso 4 
Ceuta, 65844","Ceuta, 65844",NULL,65845,Spain
5739,PEDER,5,12/12/1996,12/27/1996,12/13/1996,3,102.7,Lehmanns Marktstand,"Köhlerstraße 198
67204 Schwarzenberg",67204 Schwarzenberg,NULL,67204,Germany
5740,SALIE,2,12/15/1996,3/6/1997,1/15/1997,2,105.4,Die Wandernde Kuh,"Killergasse 179
13964 Paderborn",13964 Paderborn,NULL,13964,Germany
5741,MáRM,4,5/15/1997,8/18/1997,7/16/1997,2,110.4,Wartian Herkku,"23 Katherine views
Katiehaven
IP5P 2LG",IP5P 2LG,NULL,IP5P 2LG,GB
5742,MARTI,1,7/10/1996,8/31/1996,7/27/1996,2,66.1,GROSELLA-Restaurante,"Mühlegasse 3
86814 Gadebusch",86814 Gadebusch,NULL,86814,Germany
5743,LUCAR,9,1/25/1998,2/16/1998,1/29/1998,1,37.4,Rattlesnake Canyon Grocery,"8645 Bell Throughway Apt. 377
West Kristenburgh, RI 68178","West Kristenburgh, RI 68178",NULL,68178,US
5744,GIBSO,2,7/1/1997,9/14/1997,7/12/1997,1,90,Die Wandernde Kuh,"Täschegasse 127
24846 Tübingen",24846 Tübingen,NULL,24846,Germany
5745,PROCA,3,10/21/1996,1/29/1997,1/17/1997,3,112.8,Berglunds snabbköp,"Ronda Jose Múgica 2 Puerta 1 
Zamora, 80887","Zamora, 80887",NULL,80888,Spain
5746,LAMAS,8,2/7/1997,3/17/1997,2/25/1997,1,42.4,Hungry Owl All-Night Grocers,"292 Smith parkways
Port Thomasstad
B3 8EG",B3 8EG,NULL,B3 8EG,GB
5747,ARAUJ,8,7/21/1997,8/17/1997,7/29/1997,1,28.5,HILARION-Abastos,"329 Anne Forge
South Michaelmouth, TX 35234","South Michaelmouth, TX 35234",NULL,35234,US
5748,SPEER,5,3/21/1998,4/5/1998,3/24/1998,1,82.5,Blondel père et fils,"Hansjörg-Fischer-Platz 505
54416 Northeim",54416 Northeim,NULL,54416,Germany
5749,BOYLE,7,8/7/1997,10/29/1997,9/14/1997,1,75.4,Princesa Isabel Vinhos,"Studio 1
Andrea walk
Kingburgh
S5E 5YP",Kingburgh,NULL,S5E 5YP,GB
5750,PANIC,7,6/19/1996,8/2/1996,7/13/1996,1,143,Centro comercial Moctezuma,"613 Butler Prairie
Lake Erin, OH 10075","Lake Erin, OH 10075",NULL,10075,US
5751,HUNTE,7,2/20/1998,4/1/1998,3/10/1998,1,105.5,Magazzini Alimentari Riuniti,"681 Tran Expressway
Lake Katelyn, TX 91922","Lake Katelyn, TX 91922",NULL,91922,US
5752,KNOWL,5,2/11/1998,3/12/1998,2/28/1998,1,37.6,Que Delícia,"Flat 42
Jake junction
South Valerieside
RH82 4YT",South Valerieside,NULL,RH82 4YT,GB
5753,JONES,9,3/28/1997,4/18/1997,3/31/1997,1,73.3,Mère Paillarde,"Holtstr. 1
22206 Bad Kreuznach",22206 Bad Kreuznach,NULL,22206,Germany
5754,LOLLO,9,12/31/1996,2/6/1997,1/8/1997,1,149.9,Blondel père et fils,"Susana-Spieß-Ring 6/1
70513 Dresden",70513 Dresden,NULL,70513,Germany
5755,BEYER,6,2/20/1997,4/14/1997,3/23/1997,3,30.5,Die Wandernde Kuh,"Krausestraße 2
63089 Gardelegen",63089 Gardelegen,NULL,63089,Germany
5756,TROMB,1,7/1/1996,10/4/1996,7/30/1996,2,28.7,Mère Paillarde,"C. Ángel Muñoz 409
Córdoba, 86689","Córdoba, 86689",NULL,86689,Spain
5757,LITTL,7,4/11/1997,6/11/1997,5/22/1997,1,95.1,Reggiani Caseifici,"Borgo Raimondo 748
Broschi ligure, 69324 Carbonia-Iglesias (BL)","Broschi ligure, 69324 Carbonia-Iglesias (BL)",NULL,69324,Italy
5758,JONES,9,8/29/1997,11/6/1997,9/24/1997,2,95.2,Ernst Handel,"090 Green Crescent
Jacksonberg, TN 43347","Jacksonberg, TN 43347",NULL,43347,US
5759,WHITN,7,2/14/1998,5/25/1998,2/18/1998,3,61.2,Berglunds snabbköp,"656 Smith haven
South Charles
B60 6NL",B60 6NL,NULL,B60 6NL,GB
5760,CANTE,6,8/10/1997,11/10/1997,9/8/1997,1,6.3,Magazzini Alimentari Riuniti,"Borgo Patrizia 87
Adelmo terme, 74753 Siena (RM)","Adelmo terme, 74753 Siena (RM)",NULL,74753,Italy
5761,CARUS,9,11/25/1996,1/19/1997,12/19/1996,1,81.8,Lonesome Pine Restaurant,"Vicolo Arsenio 72 Piano 6
Agostino nell'emilia, 64209 Bologna (PV)","Agostino nell'emilia, 64209 Bologna (PV)",NULL,64209,Italy
5762,CLARK,6,10/17/1996,12/3/1996,10/26/1996,3,125.4,Victuailles en stock,"Calle de Rafael Diez 45
Teruel, 96230","Teruel, 96230",NULL,96231,Spain
5763,VALDE,3,5/30/1997,6/12/1997,6/2/1997,3,121.2,Victuailles en stock,"Camino de Aitor Cuadrado 70 Piso 0 
Burgos, 41894","Burgos, 41894",NULL,86689,Spain
5764,AKHTA,6,8/8/1996,11/6/1996,10/21/1996,2,133.6,Rattlesnake Canyon Grocery,"498 Andrew Underpass Suite 163
Aimeeland, MN 24349","Aimeeland, MN 24349",NULL,24349,US
5765,"ROSS,",5,5/5/1998,8/10/1998,7/10/1998,3,145.8,Bon app',"Glorieta Jose Ávila 153 Apt. 58 
Murcia, 60537","Murcia, 60537",NULL,60538,Spain
5766,BADí,5,2/24/1997,5/30/1997,5/4/1997,3,52.2,Pericles Comidas clásicas,"Piazza Parmitano 9
Ruggeri del friuli, 32973 Agrigento (PI)","Ruggeri del friuli, 32973 Agrigento (PI)",NULL,32973,Italy
5767,WATKI,9,5/27/1997,7/2/1997,6/15/1997,1,109.5,LILA-Supermercado,"102 Daniel Greens
Hayesberg, MI 19809","Hayesberg, MI 19809",NULL,19809,US
5768,PIRAN,2,7/26/1996,9/22/1996,8/25/1996,1,76.1,Lonesome Pine Restaurant,"95672 Mary Spurs
Yorktown, IA 53945","Yorktown, IA 53945",NULL,53945,US
5769,VALDE,7,1/31/1997,3/27/1997,2/7/1997,2,115.6,Ernst Handel,"Canale Cafarchia 851
Bazzi ligure, 75183 Belluno (GE)","Bazzi ligure, 75183 Belluno (GE)",NULL,75183,Italy
5770,AKHTA,1,12/2/1996,1/10/1997,12/26/1996,2,4,Romero y tomillo,"Vicolo Salvo 19
Quarto Sebastiano terme, 73855 Caserta (CT)","Quarto Sebastiano terme, 73855 Caserta (CT)",NULL,73855,Italy
5771,AMAT-,5,3/9/1997,5/15/1997,3/21/1997,3,23.9,Bon app',"Borgo Adelmo 7
Emilio ligure, 35572 Enna (SA)","Emilio ligure, 35572 Enna (SA)",NULL,35572,Italy
5772,LöFF,3,7/27/1997,10/7/1997,8/17/1997,2,46.5,Toms Spezialitäten,"Piazza Massimo 5
Borgo Alberico ligure, 74230 Enna (FG)","Borgo Alberico ligure, 74230 Enna (FG)",NULL,74230,Italy
5773,COLOM,1,7/14/1997,8/1/1997,7/16/1997,2,38.3,B's Beverages,"Rotonda Giada 1 Appartamento 51
Micheletti ligure, 11847 Como (CN)","Micheletti ligure, 11847 Como (CN)",NULL,11847,Italy
5774,AMAT-,2,5/23/1997,7/13/1997,7/3/1997,3,23.2,QUICK-Stop,"870 Arnold ville
Lake Leeberg
BN8 5GX",BN8 5GX,NULL,BN8 5GX,GB
5775,SCHIN,2,12/8/1996,2/10/1997,12/18/1996,2,27.1,Split Rail Beer & Ale,"Vial Alberto Rovira 84
Sevilla, 25431","Sevilla, 25431",NULL,25432,Spain
5776,MáRM,5,5/19/1996,7/9/1996,6/24/1996,3,79.6,QUICK-Stop,"6654 Philip Lake Suite 770
North Elizabethside, TN 49265","North Elizabethside, TN 49265",NULL,49265,US
5777,JäKE,7,11/10/1996,11/21/1996,11/10/1996,2,77.4,Que Delícia,"Borgo Nitto 2
Borgo Azeglio del friuli, 61704 Grosseto (TO)","Borgo Azeglio del friuli, 61704 Grosseto (TO)",NULL,61704,Italy
5778,SARAB,4,5/20/1997,7/1/1997,5/21/1997,3,96.1,Hungry Owl All-Night Grocers,"227 Duncan Skyway
Brittanyborough, MI 49497","Brittanyborough, MI 49497",NULL,49497,US
5779,CLARK,5,12/1/1997,1/10/1998,12/2/1997,2,79.6,Reggiani Caseifici,"Contrada Soffici 47 Piano 7
Borgo Paoletta, 27467 Genova (LU)","Borgo Paoletta, 27467 Genova (LU)",NULL,27467,Italy
5780,AUSTI,2,8/1/1997,9/14/1997,8/6/1997,3,85.9,Que Delícia,"11215 Benson Neck Suite 277
Gregorymouth, SD 27431","Gregorymouth, SD 27431",NULL,27431,US
5781,REY-T,1,10/22/1996,11/20/1996,10/29/1996,1,24.1,QUICK-Stop,"Alameda Asunción Vazquez 26 Apt. 04 
Huesca, 19285","Huesca, 19285",NULL,19286,Spain
5782,KNOWL,9,10/19/1997,11/2/1997,10/21/1997,2,41,Hungry Owl All-Night Grocers,"Annaliese-Adler-Weg 77
23220 Mühlhausen",23220 Mühlhausen,NULL,23220,Germany
5783,BADí,5,3/12/1997,3/29/1997,3/16/1997,1,72.8,Lonesome Pine Restaurant,"Unit 9847 Box 7470
DPO AE 53104",DPO AE 53104,NULL,53104,US
5784,BORRE,4,7/2/1997,8/11/1997,7/23/1997,1,57.5,QUICK-Stop,"Heinz-Peter-Otto-Gasse 7
73746 Sömmerda",73746 Sömmerda,NULL,73746,Germany
5785,FERRA,5,5/19/1996,8/2/1996,6/22/1996,1,96.4,Ricardo Adocicados,"Manfred-Fechner-Straße 39
51444 Siegen",51444 Siegen,NULL,51444,Germany
5786,AKHTA,3,3/27/1998,6/11/1998,5/30/1998,3,149.2,Lonesome Pine Restaurant,"Goran-Werner-Ring 0
50446 Schmölln",50446 Schmölln,NULL,50446,Germany
5787,HOLZA,4,4/27/1997,7/7/1997,6/24/1997,1,120,Die Wandernde Kuh,"PSC 8918, Box 5022
APO AE 32641",APO AE 32641,NULL,32641,US
5788,LöFF,4,7/4/1996,9/9/1996,7/13/1996,2,110.1,Vins et alcools Chevalier,"Studio 84
Smith skyway
Joshshire
L62 6TH",Joshshire,NULL,L62 6TH,GB
5789,WHITN,4,5/2/1996,6/24/1996,6/1/1996,2,16.1,Frankenversand,"Viale Dulbecco 353 Piano 8
Settimo Guglielmo, 08237 Verbano-Cusio-Ossola (CB)","Settimo Guglielmo, 08237 Verbano-Cusio-Ossola (CB)",NULL,8237,Italy
5790,MALDO,1,10/13/1997,1/6/1998,11/26/1997,3,54.6,Hanari Carnes,"Heserstr. 37
49761 Gelnhausen",49761 Gelnhausen,NULL,49761,Germany
5791,BIRNB,2,9/23/1996,11/5/1996,9/28/1996,2,9.1,Bólido Comidas preparadas,"Avenida Jaime Morata 59
Huelva, 20413","Huelva, 20413",NULL,20414,Spain
5792,KELLY,5,1/30/1997,3/30/1997,1/30/1997,1,5,Magazzini Alimentari Riuniti,"007 Michelle Branch
New George, CO 74919","New George, CO 74919",NULL,74919,US
5793,MALDO,5,5/2/1997,6/27/1997,6/5/1997,3,104.4,Island Trading,"Pölitzplatz 1/0
37413 Nauen",37413 Nauen,NULL,37413,Germany
5794,AZNAR,1,11/5/1996,12/11/1996,11/17/1996,2,99.2,Suprêmes délices,"Flat 83
Gemma ford
South Raymondberg
PR0M 6EP",South Raymondberg,NULL,PR0M 6EP,GB
5795,BEYER,8,3/23/1998,5/22/1998,4/8/1998,2,8,Wartian Herkku,"836 Christopher Freeway Suite 130
North Loriport, WV 41342","North Loriport, WV 41342",NULL,41342,US
5796,JäKE,3,7/9/1997,9/26/1997,7/10/1997,3,103.3,Ricardo Adocicados,"Flat 6
Burke run
Port Josephine
SY6E 4ND",Port Josephine,NULL,SY6E 4ND,GB
5797,AUSTI,1,12/28/1996,3/23/1997,2/3/1997,1,49.3,GROSELLA-Restaurante,"5666 Ellison Court Suite 067
North Angel, CA 65756","North Angel, CA 65756",NULL,65756,US
5798,WONG-,7,3/4/1997,4/24/1997,3/10/1997,1,53.2,Ernst Handel,"Edeltraut-Beier-Allee 9/9
28064 Groß-Gerau",28064 Groß-Gerau,NULL,28064,Germany
5799,LOLLO,1,9/17/1996,10/4/1996,9/23/1996,1,46.1,Hungry Owl All-Night Grocers,"Flat 97B
Emma locks
New Kathryn
B48 1SZ",New Kathryn,NULL,B48 1SZ,GB
5800,KELLY,9,3/25/1998,6/26/1998,5/20/1998,3,13.8,Mère Paillarde,"6524 Farley Lights Apt. 097
Carlosland, MT 86692","Carlosland, MT 86692",NULL,86692,US
5801,BRAGA,1,9/21/1997,10/7/1997,9/24/1997,2,138.1,HILARION-Abastos,"547 Ashley dam
New Bradley
DN2 2JG",DN2 2JG,NULL,DN2 2JG,GB
5802,SARAB,9,5/3/1998,7/1/1998,5/3/1998,1,63.9,Frankenversand,"Alameda Nerea Macías 320 Piso 6 
Toledo, 44552","Toledo, 44552",NULL,44553,Spain
5803,DAVID,7,9/30/1996,11/14/1996,10/10/1996,3,87.2,Blondel père et fils,"Contrada Jacopo 247 Appartamento 60
San Paloma ligure, 05936 Ascoli Piceno (MO)","San Paloma ligure, 05936 Ascoli Piceno (MO)",NULL,Ascoli,Italy
5804,TROMB,9,7/29/1997,9/25/1997,8/21/1997,3,30.6,Old World Delicatessen,"Acceso de Ángel Pardo 66
Lleida, 53894","Lleida, 53894",NULL,53895,Spain
5805,COLOM,7,1/20/1998,3/13/1998,2/5/1998,3,102.7,Mère Paillarde,"Calle Olga Adadia 33 Piso 3 
Lugo, 19984","Lugo, 19984",NULL,19985,Spain
5806,DAVIS,9,10/16/1997,1/5/1998,10/23/1997,3,128.7,Frankenversand,"47 Warren fords
Clarkchester
M76 2PS",M76 2PS,NULL,M76 2PS,GB
5807,VALDE,5,6/25/1997,7/26/1997,7/8/1997,3,75.9,Simons bistro,"Avenida de Vicente Coloma 52
Huesca, 01277","Huesca, 01277",NULL,1278,Spain
5808,AZNAR,8,9/2/1997,11/5/1997,10/13/1997,3,25.9,Hanari Carnes,"Alameda Albert Lumbreras 46
Valencia, 49304","Valencia, 49304",NULL,49305,Spain
5809,GABBA,1,11/1/1996,1/27/1997,11/1/1996,2,38.1,Ana Trujillo Emparedados y helados,"Strada Michelotto 86
Sesto Torquato lido, 79294 Olbia-Tempio (TA)","Sesto Torquato lido, 79294 Olbia-Tempio (TA)",NULL,79294,Italy
5810,PIRAN,4,12/10/1997,3/19/1998,2/7/1998,2,132.3,Island Trading,"Rotonda Odescalchi 08
Settimo Marcantonio veneto, 91541 Biella (PG)","Settimo Marcantonio veneto, 91541 Biella (PG)",NULL,91541,Italy
5811,FLYNN,2,3/7/1998,3/17/1998,3/7/1998,2,40,Victuailles en stock,"Contrada Pertile 779 Appartamento 68
Sesto Eugenia, 75423 Bologna (LI)","Sesto Eugenia, 75423 Bologna (LI)",NULL,75423,Italy
5812,LITTL,4,12/9/1996,1/12/1997,12/16/1996,1,128.2,Tortuga Restaurante,"Trübstraße 6/0
06299 Germersheim",06299 Germersheim,NULL,6299,Germany
5813,THOMA,8,6/20/1997,9/1/1997,7/28/1997,1,18.2,Princesa Isabel Vinhos,"Elfi-Boucsein-Gasse 383
14490 Hechingen",14490 Hechingen,NULL,14490,Germany
5814,LLOYD,1,4/8/1998,5/29/1998,4/12/1998,2,29.5,Split Rail Beer & Ale,"Siegmar-Bauer-Platz 7/5
38499 Pfaffenhofenner Ilm",38499 Pfaffenhofenner Ilm,NULL,38499,Germany
5815,KRAME,9,1/22/1997,4/16/1997,3/23/1997,3,64,Ernst Handel,"C. de Luz Ponce 25
Huelva, 31893","Huelva, 31893",NULL,31894,Spain
5816,WHITE,4,5/6/1998,6/26/1998,5/12/1998,2,45.2,Island Trading,"651 Laura square
Ashleymouth
B7B 2AG",B7B 2AG,NULL,B7B 2AG,GB
5817,ARAUJ,4,4/7/1998,5/25/1998,4/20/1998,1,149.4,Rattlesnake Canyon Grocery,"Contrada Trussardi 53 Piano 5
Federico umbro, 25423 Sondrio (LI)","Federico umbro, 25423 Sondrio (LI)",NULL,25423,Italy
5818,LITTL,4,10/28/1997,1/7/1998,12/3/1997,3,108.9,Reggiani Caseifici,"Flat 60
Hunter burg
East Shannon
M6C 2RW",East Shannon,NULL,M6C 2RW,GB
5819,SALIE,7,6/9/1996,8/19/1996,7/20/1996,3,81.6,Die Wandernde Kuh,"Plaza Luís Figueroa 60 Apt. 35 
Soria, 97896","Soria, 97896",NULL,97897,Spain
5820,RICHA,4,6/25/1997,7/10/1997,6/30/1997,1,72.3,Rattlesnake Canyon Grocery,"Jeannette-Weller-Platz 829
93330 Bruchsal",93330 Bruchsal,NULL,93330,Germany
5821,SARAB,7,3/7/1998,5/6/1998,4/8/1998,1,59.4,Die Wandernde Kuh,"Borgo Petralli 18 Piano 6
Sesto Luisa, 87875 Verona (CN)","Sesto Luisa, 87875 Verona (CN)",NULL,87875,Italy
5822,PUGH-,5,10/3/1997,11/29/1997,11/5/1997,3,72.1,Island Trading,"Pasadizo Alejandro Gallego 24
Valencia, 72183","Valencia, 72183",NULL,72184,Spain
5823,PEDER,2,6/12/1996,8/6/1996,7/27/1996,1,70.9,Hanari Carnes,"Pasadizo de Remedios Franch 60 Puerta 0 
Valencia, 28026","Valencia, 28026",NULL,28027,Spain
5824,REY-T,7,4/19/1996,6/4/1996,4/27/1996,2,88.5,Bon app',"2799 Karen Harbors
East Sarah, NM 12461","East Sarah, NM 12461",NULL,12461,US
5825,VASQU,3,10/5/1996,10/26/1996,10/9/1996,2,147.9,Morgenstern Gesundkost,"Acceso Jaime Arco 43 Apt. 92 
Granada, 90423","Granada, 90423",NULL,90424,Spain
5826,THOMA,2,7/18/1997,8/21/1997,8/1/1997,2,55.7,Rattlesnake Canyon Grocery,"1860 Jennifer Brooks
South Heathershire, KY 97963","South Heathershire, KY 97963",NULL,97963,US
5827,WATKI,6,9/6/1996,9/16/1996,9/6/1996,3,113.8,Tortuga Restaurante,"Ute-Seifert-Straße 8
61784 Griesbach Rottal",61784 Griesbach Rottal,NULL,61784,Germany
5828,DAVID,4,4/3/1998,4/25/1998,4/6/1998,1,81.5,Magazzini Alimentari Riuniti,"Studio 83
Thomas passage
Callumstad
HU94 1UF",Callumstad,NULL,HU94 1UF,GB
5829,ARAUJ,3,6/27/1997,9/21/1997,9/3/1997,3,80.3,Magazzini Alimentari Riuniti,"08469 Cindy Circle
Gonzalestown, VA 09938","Gonzalestown, VA 09938",NULL,9938,US
5830,CARST,4,8/17/1996,10/22/1996,10/11/1996,1,18.1,Die Wandernde Kuh,"8 Albert road
West Victor
G2 5NR",G2 5NR,NULL,G2 5NR,GB
5831,MEZA ,5,11/8/1997,1/15/1998,11/18/1997,3,56.2,Vins et alcools Chevalier,"87 Declan pike
Adamsmouth
G28 5DZ",G28 5DZ,NULL,G28 5DZ,GB
5832,CARUS,6,4/17/1997,7/13/1997,5/12/1997,1,136.1,Königlich Essen,"483 Katherine turnpike
North Julie
NN9 8DJ",NN9 8DJ,NULL,NN9 8DJ,GB
5833,BORRE,8,6/18/1997,7/4/1997,6/18/1997,3,27.4,Tortuga Restaurante,"Strada Scarfoglio 4
Ludovica calabro, 34006 Vercelli (PG)","Ludovica calabro, 34006 Vercelli (PG)",NULL,34006,Italy
5834,KNOWL,2,12/23/1996,3/15/1997,1/17/1997,2,90.6,Centro comercial Moctezuma,"1 Charlene mount
Birdside
IG0 9AZ",IG0 9AZ,NULL,IG0 9AZ,GB
5835,"ROSS,",7,10/26/1997,11/22/1997,11/7/1997,1,147,Furia Bacalhau e Frutos do Mar,"Calle de Aitor Tapia 48 Apt. 50 
Almería, 82771","Almería, 82771",NULL,82772,Spain
5836,RONCA,7,6/27/1996,8/3/1996,7/2/1996,1,86.5,Lonesome Pine Restaurant,"Incrocio Tuzzolino 2
Sesto Donna ligure, 97393 Pavia (MC)","Sesto Donna ligure, 97393 Pavia (MC)",NULL,97393,Italy
5837,BADí,7,8/5/1997,10/1/1997,8/15/1997,3,149.4,White Clover Markets,"987 Sandra unions
Leehaven
WN1V 4AH",WN1V 4AH,NULL,WN1V 4AH,GB
5838,GABBA,8,4/4/1997,4/27/1997,4/17/1997,3,95.1,Morgenstern Gesundkost,"Alameda de Adrián Vilar 70 Piso 4 
Ceuta, 65844","Ceuta, 65844",NULL,65845,Spain
5839,THOMA,7,10/12/1997,11/25/1997,10/28/1997,3,88.9,Ricardo Adocicados,"Köhlerstraße 198
67204 Schwarzenberg",67204 Schwarzenberg,NULL,67204,Germany
5840,SWANS,5,8/25/1997,11/3/1997,9/14/1997,2,118.2,Blondel père et fils,"Killergasse 179
13964 Paderborn",13964 Paderborn,NULL,13964,Germany
5841,JIMEN,4,10/20/1996,12/6/1996,11/2/1996,3,104.4,Tortuga Restaurante,"23 Katherine views
Katiehaven
IP5P 2LG",IP5P 2LG,NULL,IP5P 2LG,GB
5842,SALIE,1,6/23/1996,7/24/1996,7/11/1996,3,146.4,Rattlesnake Canyon Grocery,"Mühlegasse 3
86814 Gadebusch",86814 Gadebusch,NULL,86814,Germany
5843,DAVID,3,12/26/1996,2/3/1997,1/13/1997,2,122.9,Tortuga Restaurante,"8645 Bell Throughway Apt. 377
West Kristenburgh, RI 68178","West Kristenburgh, RI 68178",NULL,68178,US
5844,AUSTI,9,12/18/1996,2/25/1997,1/7/1997,3,120.1,Que Delícia,"Täschegasse 127
24846 Tübingen",24846 Tübingen,NULL,24846,Germany
5845,WHITN,5,4/11/1997,6/6/1997,4/29/1997,2,61.8,Hanari Carnes,"Ronda Jose Múgica 2 Puerta 1 
Zamora, 80887","Zamora, 80887",NULL,80888,Spain
5846,KRAME,8,3/11/1997,4/13/1997,3/13/1997,3,8.8,Lehmanns Marktstand,"292 Smith parkways
Port Thomasstad
B3 8EG",B3 8EG,NULL,B3 8EG,GB
5847,LUCAR,5,2/2/1998,4/1/1998,3/13/1998,2,138.9,Pericles Comidas clásicas,"329 Anne Forge
South Michaelmouth, TX 35234","South Michaelmouth, TX 35234",NULL,35234,US
5848,WIELO,2,11/8/1996,12/31/1996,12/19/1996,1,41.8,Blondel père et fils,"Hansjörg-Fischer-Platz 505
54416 Northeim",54416 Northeim,NULL,54416,Germany
5849,BORRE,4,4/1/1997,6/27/1997,4/21/1997,3,35.3,White Clover Markets,"Studio 1
Andrea walk
Kingburgh
S5E 5YP",Kingburgh,NULL,S5E 5YP,GB
5850,BADí,3,2/8/1997,4/23/1997,4/12/1997,2,91.1,Tortuga Restaurante,"613 Butler Prairie
Lake Erin, OH 10075","Lake Erin, OH 10075",NULL,10075,US
5851,STEIN,9,9/4/1996,11/2/1996,10/15/1996,2,11.9,Tortuga Restaurante,"681 Tran Expressway
Lake Katelyn, TX 91922","Lake Katelyn, TX 91922",NULL,91922,US
5852,SCHIN,1,4/13/1996,7/4/1996,4/27/1996,1,20.8,Lonesome Pine Restaurant,"Flat 42
Jake junction
South Valerieside
RH82 4YT",South Valerieside,NULL,RH82 4YT,GB
5853,SPEER,6,12/10/1996,1/29/1997,12/14/1996,3,47.6,Romero y tomillo,"Holtstr. 1
22206 Bad Kreuznach",22206 Bad Kreuznach,NULL,22206,Germany
5854,KRAME,2,2/18/1998,3/25/1998,3/4/1998,1,25.7,LILA-Supermercado,"Susana-Spieß-Ring 6/1
70513 Dresden",70513 Dresden,NULL,70513,Germany
5855,HäRI,8,12/31/1996,3/19/1997,3/1/1997,1,108.5,Hanari Carnes,"Krausestraße 2
63089 Gardelegen",63089 Gardelegen,NULL,63089,Germany
5856,AZNAR,4,6/30/1996,7/19/1996,7/6/1996,2,137.6,Suprêmes délices,"C. Ángel Muñoz 409
Córdoba, 86689","Córdoba, 86689",NULL,86689,Spain
5857,LAMAS,9,5/13/1997,6/15/1997,5/14/1997,3,60.8,Rattlesnake Canyon Grocery,"Borgo Raimondo 748
Broschi ligure, 69324 Carbonia-Iglesias (BL)","Broschi ligure, 69324 Carbonia-Iglesias (BL)",NULL,69324,Italy
5858,ORTOL,8,9/15/1996,12/17/1996,11/2/1996,3,40.1,Chop-suey Chinese,"090 Green Crescent
Jacksonberg, TN 43347","Jacksonberg, TN 43347",NULL,43347,US
5859,"NASH,",1,10/7/1997,11/13/1997,10/21/1997,1,137.6,LILA-Supermercado,"656 Smith haven
South Charles
B60 6NL",B60 6NL,NULL,B60 6NL,GB
5860,WIELO,1,12/3/1997,1/6/1998,12/18/1997,3,75.9,Suprêmes délices,"Borgo Patrizia 87
Adelmo terme, 74753 Siena (RM)","Adelmo terme, 74753 Siena (RM)",NULL,74753,Italy
5861,SCHIN,7,6/5/1996,8/18/1996,6/16/1996,3,49.4,QUICK-Stop,"Vicolo Arsenio 72 Piano 6
Agostino nell'emilia, 64209 Bologna (PV)","Agostino nell'emilia, 64209 Bologna (PV)",NULL,64209,Italy
5862,CARST,1,8/30/1996,10/18/1996,9/23/1996,2,5,Wartian Herkku,"Calle de Rafael Diez 45
Teruel, 96230","Teruel, 96230",NULL,96231,Spain
5863,LUCAR,6,10/23/1996,1/5/1997,11/4/1996,1,42.5,Tortuga Restaurante,"Camino de Aitor Cuadrado 70 Piso 0 
Burgos, 41894","Burgos, 41894",NULL,86689,Spain
5864,"MATA,",4,10/22/1997,11/8/1997,10/26/1997,3,97,Königlich Essen,"498 Andrew Underpass Suite 163
Aimeeland, MN 24349","Aimeeland, MN 24349",NULL,24349,US
5865,BEYER,9,5/19/1996,6/18/1996,5/31/1996,3,67.9,Comércio Mineiro,"Glorieta Jose Ávila 153 Apt. 58 
Murcia, 60537","Murcia, 60537",NULL,60538,Spain
5866,JäKE,6,1/19/1997,2/26/1997,2/8/1997,3,17.3,0,"Piazza Parmitano 9
Ruggeri del friuli, 32973 Agrigento (PI)","Ruggeri del friuli, 32973 Agrigento (PI)",NULL,32973,Italy
5867,BLüM,6,6/2/1997,8/3/1997,6/8/1997,3,130,Rattlesnake Canyon Grocery,"102 Daniel Greens
Hayesberg, MI 19809","Hayesberg, MI 19809",NULL,19809,US
5868,DOBSO,4,4/2/1997,5/2/1997,4/2/1997,3,131.4,Die Wandernde Kuh,"95672 Mary Spurs
Yorktown, IA 53945","Yorktown, IA 53945",NULL,53945,US
5869,ORTOL,8,4/22/1996,5/10/1996,4/27/1996,2,58.3,Wellington Importadora,"Canale Cafarchia 851
Bazzi ligure, 75183 Belluno (GE)","Bazzi ligure, 75183 Belluno (GE)",NULL,75183,Italy
5870,WAGNE,1,3/13/1997,5/9/1997,4/4/1997,3,14.4,Tortuga Restaurante,"Vicolo Salvo 19
Quarto Sebastiano terme, 73855 Caserta (CT)","Quarto Sebastiano terme, 73855 Caserta (CT)",NULL,73855,Italy
5871,ORTOL,3,10/18/1997,12/7/1997,11/9/1997,3,39.8,Folk och fä HB,"Borgo Adelmo 7
Emilio ligure, 35572 Enna (SA)","Emilio ligure, 35572 Enna (SA)",NULL,35572,Italy
5872,AMAT-,5,2/4/1997,3/22/1997,3/9/1997,3,35.6,Que Delícia,"Piazza Massimo 5
Borgo Alberico ligure, 74230 Enna (FG)","Borgo Alberico ligure, 74230 Enna (FG)",NULL,74230,Italy
