orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
468,PENA ,9,7/20/1997,8/27/1997,7/21/1997,2,61.9,NULL,"0386 Moss Pines Apt. 200
Lauraport, NL G3T 6Y4","0386 Moss Pines Apt. 200
Lauraport",NULL, NL G3T 6Y4,Canada
469,SOTO-,9,5/10/1996,6/28/1996,6/4/1996,3,14.1,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
470,MILLE,1,9/25/1997,10/28/1997,10/9/1997,2,59.9,NULL,"4998 Bennett Road Apt. 282
Rosaleschester, NS V9C8M3","4998 Bennett Road Apt. 282
Rosaleschester",NULL, NS V9C8M3,Canada
471,STEVE,1,11/11/1996,2/18/1997,2/3/1997,3,37.2,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
472,POTTS,9,2/11/1998,3/25/1998,3/5/1998,2,91.8,NULL,"3381 Thomas Motorway
Davisport, QC J9B 6A5","3381 Thomas Motorway
Davisport",NULL, QC J9B 6A5,Canada
473,QUINN,3,11/11/1997,1/8/1998,12/6/1997,3,97.7,NULL,"139 Mcclure Locks Suite 477
Haynesberg, SK R6S2J5","139 Mcclure Locks Suite 477
Haynesberg",NULL, SK R6S2J5,Canada
474,JENNI,6,1/11/1997,1/22/1997,1/12/1997,1,2.9,NULL,"41155 Donna Port Apt. 089
Lake Chris, MB T2H9T3","41155 Donna Port Apt. 089
Lake Chris",NULL, MB T2H9T3,Canada
475,HARRI,3,9/28/1997,12/17/1997,10/29/1997,1,12.7,NULL,"67048 Jensen Lakes
Port Shawn, NT T9M 9X4","67048 Jensen Lakes
Port Shawn",NULL, NT T9M 9X4,Canada
476,GONZA,7,3/12/1998,4/23/1998,4/3/1998,3,95.7,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
477,HOWEL,4,8/14/1997,10/21/1997,8/23/1997,3,71.6,NULL,"998 Lane Brook Suite 951
South Kevinport, ON E3N8J9","998 Lane Brook Suite 951
South Kevinport",NULL, ON E3N8J9,Canada
478,GARCI,2,4/21/1998,6/12/1998,5/20/1998,3,5.8,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
479,"MANN,",3,2/28/1998,4/29/1998,3/26/1998,2,30.4,NULL,"139 Mcclure Locks Suite 477
Haynesberg, SK R6S2J5","139 Mcclure Locks Suite 477
Haynesberg",NULL, SK R6S2J5,Canada
480,"GRAY,",5,8/11/1996,11/4/1996,9/20/1996,2,45.7,NULL,"9231 Mayer Burg
East Kellyshire, NU C3J 5B5","9231 Mayer Burg
East Kellyshire",NULL, NU C3J 5B5,Canada
481,MICHA,6,8/7/1997,10/14/1997,8/19/1997,1,35.1,NULL,"65206 Underwood Cape Apt. 151
Grantshire, NU E5H3X3","65206 Underwood Cape Apt. 151
Grantshire",NULL, NU E5H3X3,Canada
482,STEVE,9,11/17/1996,2/2/1997,1/2/1997,1,28.8,NULL,"349 Thompson Estate Suite 241
South Sarahland, MB P1A2C9","349 Thompson Estate Suite 241
South Sarahland",NULL, MB P1A2C9,Canada
483,KING-,2,8/7/1996,10/5/1996,9/23/1996,3,6.1,NULL,"374 Julia Lock Suite 056
New Lauren, NT S8C 5H8","374 Julia Lock Suite 056
New Lauren",NULL, NT S8C 5H8,Canada
484,"CRUZ,",9,9/9/1996,10/18/1996,9/12/1996,3,15.8,NULL,"0386 Moss Pines Apt. 200
Lauraport, NL G3T 6Y4","0386 Moss Pines Apt. 200
Lauraport",NULL, NL G3T 6Y4,Canada
485,LLOYD,1,8/19/1997,9/27/1997,8/22/1997,2,24.1,NULL,"4530 Melanie Hill
Port Destinystad, AB N2L8P4","4530 Melanie Hill
Port Destinystad",NULL, AB N2L8P4,Canada
486,TURNE,4,7/12/1997,8/31/1997,7/13/1997,2,66.5,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
487,"CRUZ,",6,6/29/1998,10/7/1998,9/2/1998,3,29.3,NULL,"2287 Kimberly Ways Suite 920
Hendersontown, PE S7R4G2","2287 Kimberly Ways Suite 920
Hendersontown",NULL, PE S7R4G2,Canada
488,SMITH,5,3/7/1998,5/8/1998,3/12/1998,1,47.9,NULL,"70228 Nicholas Place
Lindastad, YT E4J2P6","70228 Nicholas Place
Lindastad",NULL, YT E4J2P6,Canada
489,SCHUL,2,5/13/1997,7/14/1997,5/19/1997,1,66.7,NULL,"76144 Santos Trail Apt. 082
Ashleytown, ON X6X 8C1","76144 Santos Trail Apt. 082
Ashleytown",NULL, ON X6X 8C1,Canada
490,MAYO ,6,4/3/1996,4/13/1996,4/3/1996,1,80,NULL,"49675 West Harbors
Matthewshaven, QC V7Y 7E4","49675 West Harbors
Matthewshaven",NULL, QC V7Y 7E4,Canada
491,"GRAY,",8,3/13/1997,4/6/1997,3/21/1997,2,22.4,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
492,RANGE,6,5/25/1996,7/12/1996,6/19/1996,2,11.8,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
493,SCHUL,4,5/3/1997,5/31/1997,5/12/1997,2,66.9,NULL,"12570 Erika Stream Apt. 899
Dawsonstad, NU M9M6C5","12570 Erika Stream Apt. 899
Dawsonstad",NULL, NU M9M6C5,Canada
494,JOHNS,4,3/26/1997,5/31/1997,5/1/1997,3,39.1,NULL,"897 Jason Cliffs Suite 169
Port Bradleychester, NT A4H8M2","897 Jason Cliffs Suite 169
Port Bradleychester",NULL, NT A4H8M2,Canada
495,MCDON,3,9/5/1996,9/19/1996,9/8/1996,2,47.7,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
496,HOWE-,5,11/5/1996,12/4/1996,11/12/1996,2,37.2,NULL,"77558 Jennifer Orchard
North Dominicland, AB L4P8V2","77558 Jennifer Orchard
North Dominicland",NULL, AB L4P8V2,Canada
497,HOWE-,1,6/9/1998,6/23/1998,6/11/1998,3,95.9,NULL,"136 Andrews Port
Gonzalezstad, ON T6A 7C4","136 Andrews Port
Gonzalezstad",NULL, ON T6A 7C4,Canada
498,SANCH,3,6/21/1998,7/29/1998,7/13/1998,3,91.4,NULL,"0382 Terrence Corners
Kathrynborough, NT L9X 7E6","0382 Terrence Corners
Kathrynborough",NULL, NT L9X 7E6,Canada
499,SCHUL,4,1/31/1997,2/25/1997,2/15/1997,3,12.5,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
500,STEWA,9,3/30/1998,5/31/1998,5/12/1998,3,39.9,NULL,"65206 Underwood Cape Apt. 151
Grantshire, NU E5H3X3","65206 Underwood Cape Apt. 151
Grantshire",NULL, NU E5H3X3,Canada
501,"GRAY,",6,7/11/1996,8/7/1996,7/20/1996,3,32.1,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
502,KRAME,2,5/25/1996,7/9/1996,6/10/1996,1,27.7,NULL,"349 Thompson Estate Suite 241
South Sarahland, MB P1A2C9","349 Thompson Estate Suite 241
South Sarahland",NULL, MB P1A2C9,Canada
503,"GRAY,",4,10/18/1997,1/22/1998,12/13/1997,3,38.4,NULL,"7530 Jessica Ford Apt. 356
Walkerside, BC N4N2A7","7530 Jessica Ford Apt. 356
Walkerside",NULL, BC N4N2A7,Canada
504,JONES,7,3/28/1997,5/19/1997,3/30/1997,1,36.1,NULL,"534 Sharp Radial Suite 677
East Tara, MB A7C 3H9","534 Sharp Radial Suite 677
East Tara",NULL, MB A7C 3H9,Canada
505,"CRUZ,",8,5/27/1996,8/25/1996,5/28/1996,3,93.1,NULL,"262 Amanda Valley Suite 537
Smithhaven, BC R5K6G3","262 Amanda Valley Suite 537
Smithhaven",NULL, BC R5K6G3,Canada
506,OLSON,6,4/21/1998,7/5/1998,5/17/1998,1,23.7,NULL,"381 Kim Inlet
Michaelmouth, AB X4R2J1","381 Kim Inlet
Michaelmouth",NULL, AB X4R2J1,Canada
507,DANIE,8,6/23/1996,8/9/1996,7/30/1996,1,57.6,NULL,"4098 Derrick Mountain Apt. 379
North Sarahmouth, SK R1T5M1","4098 Derrick Mountain Apt. 379
North Sarahmouth",NULL, SK R1T5M1,Canada
508,ANDER,5,4/21/1997,6/20/1997,5/20/1997,2,45.4,NULL,"839 William Common Suite 888
Alexisborough, NS S4Y 2X5","839 William Common Suite 888
Alexisborough",NULL, NS S4Y 2X5,Canada
509,RICHA,4,5/22/1998,8/2/1998,5/26/1998,3,51.2,NULL,"57367 Garcia Viaduct
New Gregory, QC N5K 3G5","57367 Garcia Viaduct
New Gregory",NULL, QC N5K 3G5,Canada
510,SIMPS,5,12/12/1996,3/4/1997,1/28/1997,2,35.5,NULL,"892 Jennings Mountains
Andreaport, ON M3R3G2","892 Jennings Mountains
Andreaport",NULL, ON M3R3G2,Canada
511,MURPH,6,4/11/1997,7/7/1997,5/14/1997,3,13.4,NULL,"0386 Moss Pines Apt. 200
Lauraport, NL G3T 6Y4","0386 Moss Pines Apt. 200
Lauraport",NULL, NL G3T 6Y4,Canada
512,ROSE-,2,5/26/1996,7/6/1996,6/12/1996,3,80.8,NULL,"0033 Kelly Fork Suite 370
Jasonshire, NS E7A6R5","0033 Kelly Fork Suite 370
Jasonshire",NULL, NS E7A6R5,Canada
513,KRAME,2,4/21/1996,5/20/1996,4/22/1996,1,51.9,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
514,PEREZ,2,10/4/1996,11/22/1996,10/25/1996,2,44.5,NULL,"37518 Sutton Lane Suite 379
Lake Barbara, NL K5P6B7","37518 Sutton Lane Suite 379
Lake Barbara",NULL, NL K5P6B7,Canada
515,GARCI,8,3/31/1998,4/19/1998,4/5/1998,3,37.1,NULL,"7592 Harding Underpass Suite 499
New Erica, NT P7N1R8","7592 Harding Underpass Suite 499
New Erica",NULL, NT P7N1R8,Canada
516,OLSON,7,7/11/1997,8/4/1997,7/23/1997,3,8.7,NULL,"76144 Santos Trail Apt. 082
Ashleytown, ON X6X 8C1","76144 Santos Trail Apt. 082
Ashleytown",NULL, ON X6X 8C1,Canada
517,OLSON,9,11/19/1997,1/4/1998,12/2/1997,1,1.9,NULL,"897 Jason Cliffs Suite 169
Port Bradleychester, NT A4H8M2","897 Jason Cliffs Suite 169
Port Bradleychester",NULL, NT A4H8M2,Canada
518,SMITH,3,5/14/1997,7/26/1997,6/28/1997,1,41.5,NULL,"651 Ramos Court Suite 784
South Victortown, NS X2X8N1","651 Ramos Court Suite 784
South Victortown",NULL, NS X2X8N1,Canada
519,KING-,7,8/8/1997,9/26/1997,8/20/1997,3,5.7,NULL,"819 Ramos Tunnel Suite 427
Jillborough, NU B2N4P2","819 Ramos Tunnel Suite 427
Jillborough",NULL, NU B2N4P2,Canada
520,SMITH,7,2/20/1997,4/25/1997,3/20/1997,2,42.5,NULL,"37518 Sutton Lane Suite 379
Lake Barbara, NL K5P6B7","37518 Sutton Lane Suite 379
Lake Barbara",NULL, NL K5P6B7,Canada
521,HALLA,1,5/10/1998,7/25/1998,5/24/1998,3,94,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
522,WHEEL,4,6/18/1996,9/7/1996,7/20/1996,3,78.3,NULL,"68265 Richard Curve
Cobbmouth, YT X9M9G1","68265 Richard Curve
Cobbmouth",NULL, YT X9M9G1,Canada
523,ONEIL,1,8/24/1996,11/15/1996,11/3/1996,3,49.5,NULL,"1995 Walsh Shoals Suite 330
Russellport, SK M2H7M5","1995 Walsh Shoals Suite 330
Russellport",NULL, SK M2H7M5,Canada
524,"GRAY,",3,8/14/1997,9/29/1997,8/24/1997,3,16.3,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
525,GARCI,5,5/3/1997,7/14/1997,5/12/1997,3,87.3,NULL,"578 Ryan Orchard Suite 521
Ericborough, SK G4G 1S4","578 Ryan Orchard Suite 521
Ericborough",NULL, SK G4G 1S4,Canada
526,BROWN,6,9/16/1997,11/18/1997,9/18/1997,2,51.4,NULL,"9231 Mayer Burg
East Kellyshire, NU C3J 5B5","9231 Mayer Burg
East Kellyshire",NULL, NU C3J 5B5,Canada
527,GARCI,1,4/24/1998,5/20/1998,5/5/1998,2,45.4,NULL,"0386 Moss Pines Apt. 200
Lauraport, NL G3T 6Y4","0386 Moss Pines Apt. 200
Lauraport",NULL, NL G3T 6Y4,Canada
528,MOSS ,4,5/3/1998,8/1/1998,7/16/1998,2,54.9,NULL,"71415 Jennifer Stravenue Apt. 856
Amyview, NU M8S7C7","71415 Jennifer Stravenue Apt. 856
Amyview",NULL, NU M8S7C7,Canada
529,KEY-B,1,10/5/1997,1/7/1998,12/11/1997,1,96.8,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
530,GONZA,1,3/18/1997,5/28/1997,3/20/1997,3,33.4,NULL,"136 Andrews Port
Gonzalezstad, ON T6A 7C4","136 Andrews Port
Gonzalezstad",NULL, ON T6A 7C4,Canada
531,RAMIR,3,4/14/1997,6/30/1997,6/15/1997,2,45.4,NULL,"4098 Derrick Mountain Apt. 379
North Sarahmouth, SK R1T5M1","4098 Derrick Mountain Apt. 379
North Sarahmouth",NULL, SK R1T5M1,Canada
532,OLSON,6,9/9/1997,11/22/1997,11/5/1997,2,32.7,NULL,"839 William Common Suite 888
Alexisborough, NS S4Y 2X5","839 William Common Suite 888
Alexisborough",NULL, NS S4Y 2X5,Canada
533,JOHNS,1,4/5/1996,5/11/1996,4/7/1996,2,17.3,NULL,"185 White Prairie Suite 162
Lake Wendy, QC P7Y2J5","185 White Prairie Suite 162
Lake Wendy",NULL, QC P7Y2J5,Canada
534,CASTR,1,7/29/1997,8/27/1997,8/14/1997,1,75.7,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
535,RANGE,5,4/8/1996,6/3/1996,4/23/1996,1,66.5,NULL,"27017 Jose Rue Apt. 139
North Brenda, NL L4X8P7","27017 Jose Rue Apt. 139
North Brenda",NULL, NL L4X8P7,Canada
536,RODRI,7,11/29/1996,3/2/1997,2/1/1997,3,55.3,NULL,"70228 Nicholas Place
Lindastad, YT E4J2P6","70228 Nicholas Place
Lindastad",NULL, YT E4J2P6,Canada
537,PEREZ,4,4/5/1997,6/17/1997,6/1/1997,3,66.9,NULL,"207 Bell Cape
Cynthiaberg, NT C1P 7P9","207 Bell Cape
Cynthiaberg",NULL, NT C1P 7P9,Canada
538,PEREZ,1,6/9/1996,7/16/1996,6/26/1996,3,64.5,NULL,"4998 Bennett Road Apt. 282
Rosaleschester, NS V9C8M3","4998 Bennett Road Apt. 282
Rosaleschester",NULL, NS V9C8M3,Canada
539,MELEN,6,6/17/1996,8/18/1996,7/19/1996,3,3,NULL,"9469 Jose Summit Suite 182
Andreafurt, PE J4G9E6","9469 Jose Summit Suite 182
Andreafurt",NULL, PE J4G9E6,Canada
540,CASTR,3,10/18/1997,11/17/1997,10/19/1997,3,96.6,NULL,"0638 Charles Glens
Mariashire, NB C8P 1C7","0638 Charles Glens
Mariashire",NULL, NB C8P 1C7,Canada
541,MARTI,7,8/26/1996,10/20/1996,10/3/1996,3,60.4,NULL,"387 Kayla Crescent
South Davidville, NL T9N 5B3","387 Kayla Crescent
South Davidville",NULL, NL T9N 5B3,Canada
542,JONES,9,4/14/1996,5/7/1996,4/25/1996,3,51.2,NULL,"125 Ferguson Highway
Port Michelleville, NL P4B2B5","125 Ferguson Highway
Port Michelleville",NULL, NL P4B2B5,Canada
543,TODD ,4,11/12/1996,1/17/1997,12/8/1996,3,81.9,NULL,"49062 Jones Inlet Apt. 647
Port Mary, ON T1C5T7","49062 Jones Inlet Apt. 647
Port Mary",NULL, ON T1C5T7,Canada
544,OCONN,9,5/4/1996,5/15/1996,5/5/1996,1,20.2,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
545,PARKE,6,10/18/1997,1/7/1998,11/12/1997,1,49.9,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
546,JOHNS,5,1/5/1997,3/4/1997,2/13/1997,2,43.9,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
547,TURNE,6,6/10/1996,6/30/1996,6/10/1996,1,79.1,NULL,"08839 Golden Club Suite 975
Hansonfort, NT L4R1A1","08839 Golden Club Suite 975
Hansonfort",NULL, NT L4R1A1,Canada
548,WELLS,9,9/26/1996,10/31/1996,10/2/1996,3,23.7,NULL,"11744 Angela Station Suite 381
Thompsonbury, PE K8T 5M7","11744 Angela Station Suite 381
Thompsonbury",NULL, PE K8T 5M7,Canada
549,SMITH,1,8/26/1996,10/31/1996,10/18/1996,2,28.8,NULL,"08839 Golden Club Suite 975
Hansonfort, NT L4R1A1","08839 Golden Club Suite 975
Hansonfort",NULL, NT L4R1A1,Canada
550,GARCI,4,3/31/1998,7/4/1998,6/16/1998,1,68.2,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
551,MURPH,2,10/9/1996,10/21/1996,10/9/1996,2,15,NULL,"9469 Jose Summit Suite 182
Andreafurt, PE J4G9E6","9469 Jose Summit Suite 182
Andreafurt",NULL, PE J4G9E6,Canada
552,GREEN,7,6/25/1998,7/19/1998,6/29/1998,3,9.1,NULL,"839 William Common Suite 888
Alexisborough, NS S4Y 2X5","839 William Common Suite 888
Alexisborough",NULL, NS S4Y 2X5,Canada
553,LLOYD,4,6/27/1998,7/22/1998,7/3/1998,1,10.7,NULL,"91319 Stacy Villages Apt. 560
Lake Victoria, NB X6G 9K3","91319 Stacy Villages Apt. 560
Lake Victoria",NULL, NB X6G 9K3,Canada
554,MORAL,9,7/4/1996,8/7/1996,7/21/1996,2,83.4,NULL,"0638 Charles Glens
Mariashire, NB C8P 1C7","0638 Charles Glens
Mariashire",NULL, NB C8P 1C7,Canada
555,MCDON,3,12/15/1997,2/20/1998,2/2/1998,1,93.5,NULL,"28441 Holder Gateway
Teresaland, NT M1N 4M2","28441 Holder Gateway
Teresaland",NULL, NT M1N 4M2,Canada
556,BOYDR,5,7/11/1996,8/12/1996,7/11/1996,2,65.1,NULL,"71216 Robyn Track Suite 540
Cassandrafort, QC Y1A 1A8","71216 Robyn Track Suite 540
Cassandrafort",NULL, QC Y1A 1A8,Canada
557,GRANT,5,5/31/1997,8/1/1997,7/12/1997,3,84,NULL,"7530 Jessica Ford Apt. 356
Walkerside, BC N4N2A7","7530 Jessica Ford Apt. 356
Walkerside",NULL, BC N4N2A7,Canada
558,GARCI,7,9/25/1997,12/12/1997,11/27/1997,1,90.7,NULL,"136 Andrews Port
Gonzalezstad, ON T6A 7C4","136 Andrews Port
Gonzalezstad",NULL, ON T6A 7C4,Canada
559,ROSE-,4,9/3/1997,10/3/1997,9/22/1997,1,82.8,NULL,"71216 Robyn Track Suite 540
Cassandrafort, QC Y1A 1A8","71216 Robyn Track Suite 540
Cassandrafort",NULL, QC Y1A 1A8,Canada
560,SMITH,2,7/19/1997,8/21/1997,7/30/1997,2,12.5,NULL,"147 Decker Parkway Suite 029
Kingburgh, PE Y9M2P3","147 Decker Parkway Suite 029
Kingburgh",NULL, PE Y9M2P3,Canada
561,MAYO ,9,4/30/1996,7/27/1996,5/28/1996,3,5.1,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
562,CASTR,7,7/18/1996,8/28/1996,7/26/1996,3,9.5,NULL,"314 Wesley Ferry
Lake Annaview, PE P9G 5P1","314 Wesley Ferry
Lake Annaview",NULL, PE P9G 5P1,Canada
563,YOUNG,6,9/5/1996,10/22/1996,9/7/1996,3,64.9,NULL,"998 Lane Brook Suite 951
South Kevinport, ON E3N8J9","998 Lane Brook Suite 951
South Kevinport",NULL, ON E3N8J9,Canada
564,KRAME,8,1/7/1997,1/25/1997,1/10/1997,3,47.8,NULL,"19510 Nicole Pike Suite 372
East Sarahchester, ON K7H4P4","19510 Nicole Pike Suite 372
East Sarahchester",NULL, ON K7H4P4,Canada
565,TODD ,1,6/7/1997,7/17/1997,7/4/1997,1,69.1,NULL,"690 Andrea Stream
Carlaberg, NU R9Y 5C7","690 Andrea Stream
Carlaberg",NULL, NU R9Y 5C7,Canada
566,WAGNE,4,5/9/1998,7/2/1998,5/30/1998,2,26.2,NULL,"4098 Derrick Mountain Apt. 379
North Sarahmouth, SK R1T5M1","4098 Derrick Mountain Apt. 379
North Sarahmouth",NULL, SK R1T5M1,Canada
567,FISCH,2,3/28/1997,6/9/1997,5/25/1997,3,19,NULL,"91319 Stacy Villages Apt. 560
Lake Victoria, NB X6G 9K3","91319 Stacy Villages Apt. 560
Lake Victoria",NULL, NB X6G 9K3,Canada
568,JACKS,7,9/6/1997,9/20/1997,9/7/1997,3,98.5,NULL,"08839 Golden Club Suite 975
Hansonfort, NT L4R1A1","08839 Golden Club Suite 975
Hansonfort",NULL, NT L4R1A1,Canada
569,SIMPS,2,7/22/1996,9/25/1996,9/12/1996,1,4.2,NULL,"125 Ferguson Highway
Port Michelleville, NL P4B2B5","125 Ferguson Highway
Port Michelleville",NULL, NL P4B2B5,Canada
570,TURNE,9,12/3/1996,2/17/1997,12/27/1996,3,55.5,NULL,"49062 Jones Inlet Apt. 647
Port Mary, ON T1C5T7","49062 Jones Inlet Apt. 647
Port Mary",NULL, ON T1C5T7,Canada
571,CLARK,5,11/24/1996,1/25/1997,12/8/1996,3,83.8,NULL,"91319 Stacy Villages Apt. 560
Lake Victoria, NB X6G 9K3","91319 Stacy Villages Apt. 560
Lake Victoria",NULL, NB X6G 9K3,Canada
572,ROSE-,8,1/21/1997,4/6/1997,2/25/1997,1,13,NULL,"262 Amanda Valley Suite 537
Smithhaven, BC R5K6G3","262 Amanda Valley Suite 537
Smithhaven",NULL, BC R5K6G3,Canada
573,GARCI,7,4/26/1997,7/3/1997,5/15/1997,2,7.9,NULL,"08181 Robert Drive
Julieland, MB T3R5X6","08181 Robert Drive
Julieland",NULL, MB T3R5X6,Canada
574,MURRA,4,10/22/1996,11/16/1996,10/22/1996,3,8,NULL,"0033 Kelly Fork Suite 370
Jasonshire, NS E7A6R5","0033 Kelly Fork Suite 370
Jasonshire",NULL, NS E7A6R5,Canada
575,BOYDR,2,6/18/1998,8/11/1998,7/15/1998,3,19.6,NULL,"207 Bell Cape
Cynthiaberg, NT C1P 7P9","207 Bell Cape
Cynthiaberg",NULL, NT C1P 7P9,Canada
576,TODD ,6,11/9/1997,12/6/1997,11/13/1997,2,95.5,NULL,"37518 Sutton Lane Suite 379
Lake Barbara, NL K5P6B7","37518 Sutton Lane Suite 379
Lake Barbara",NULL, NL K5P6B7,Canada
577,GARCI,7,1/8/1998,3/28/1998,1/22/1998,1,95.4,NULL,"178 Maxwell Square Apt. 742
East Steven, SK C7T 8N6","178 Maxwell Square Apt. 742
East Steven",NULL, SK C7T 8N6,Canada
578,GONZA,3,7/3/1997,8/19/1997,8/9/1997,1,93.6,NULL,"438 Cole Plain
West Timothyfort, NT A5M9S9","438 Cole Plain
West Timothyfort",NULL, NT A5M9S9,Canada
579,MORAL,1,1/15/1998,3/28/1998,3/14/1998,1,35.7,NULL,"206 Kelley Causeway
Lake Shelby, SK J1R5S5","206 Kelley Causeway
Lake Shelby",NULL, SK J1R5S5,Canada
580,PEREZ,6,6/30/1998,10/1/1998,8/5/1998,2,43.8,NULL,"6041 Elizabeth Harbors
Matthewside, BC X5K 7T6","6041 Elizabeth Harbors
Matthewside",NULL, BC X5K 7T6,Canada
581,GARCI,4,4/18/1998,5/3/1998,4/22/1998,3,80.3,NULL,"65206 Underwood Cape Apt. 151
Grantshire, NU E5H3X3","65206 Underwood Cape Apt. 151
Grantshire",NULL, NU E5H3X3,Canada
582,"KING,",6,6/28/1996,7/26/1996,7/4/1996,2,80.1,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
583,BOYDR,2,6/17/1998,8/25/1998,8/6/1998,3,37.7,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
584,JOHNS,6,11/27/1996,1/25/1997,12/14/1996,2,97.6,NULL,"651 Ramos Court Suite 784
South Victortown, NS X2X8N1","651 Ramos Court Suite 784
South Victortown",NULL, NS X2X8N1,Canada
585,HALLA,4,10/26/1997,12/6/1997,11/11/1997,3,65.4,NULL,"9231 Mayer Burg
East Kellyshire, NU C3J 5B5","9231 Mayer Burg
East Kellyshire",NULL, NU C3J 5B5,Canada
586,OCONN,8,1/17/1997,2/27/1997,2/17/1997,3,22,NULL,"50691 Karen Drives Suite 996
Carolburgh, NU S9K2V5","50691 Karen Drives Suite 996
Carolburgh",NULL, NU S9K2V5,Canada
587,RICHA,8,4/21/1997,6/29/1997,4/27/1997,3,52,NULL,"08181 Robert Drive
Julieland, MB T3R5X6","08181 Robert Drive
Julieland",NULL, MB T3R5X6,Canada
588,SOTO-,2,9/20/1997,11/23/1997,9/22/1997,2,63.9,NULL,"125 Ferguson Highway
Port Michelleville, NL P4B2B5","125 Ferguson Highway
Port Michelleville",NULL, NL P4B2B5,Canada
589,TODD ,2,3/17/1997,5/26/1997,5/6/1997,1,64.6,NULL,"578 Ryan Orchard Suite 521
Ericborough, SK G4G 1S4","578 Ryan Orchard Suite 521
Ericborough",NULL, SK G4G 1S4,Canada
590,OLSON,8,9/12/1997,11/25/1997,10/16/1997,1,21.6,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
591,WEST-,6,7/3/1996,9/19/1996,8/31/1996,1,39.4,NULL,"7105 Cynthia Island Apt. 407
South David, NS M8K6C2","7105 Cynthia Island Apt. 407
South David",NULL, NS M8K6C2,Canada
592,ONEIL,9,7/12/1997,8/15/1997,7/17/1997,1,84.1,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
593,ROGER,6,10/3/1997,11/7/1997,10/25/1997,3,42,NULL,"08181 Robert Drive
Julieland, MB T3R5X6","08181 Robert Drive
Julieland",NULL, MB T3R5X6,Canada
594,BROWN,9,8/27/1996,10/11/1996,9/11/1996,3,74.8,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
